lag	1(tyndt) lag,eitt tunt lag av sandi, skervio.lign.;fleiri løg av máling eru á vegginum2lav, kreds,bygdarlag;grannalag3lave, orden,avel.úr lagivære i uorden, være i ulave;hann er nú heilt út av øllum lagi óðurhan er ude af sig selv;bera í laggå i orden, lykkes;mamma vildi ugga, men tað vildi so lítið bera henni í lag;ganga av øllum lagigå for vidt;í lag:fáa (e-t) í lagfå i stand, udrette,tað er hann, ið hevur fingið hetta í lag;ganga í lagblive gennemført;ganga, falla væl í laglykkes, falde heldig ud;koma í lagkomme i stand, gå i orden,soleiðis kom ferðin í lag;(talem.)tað, sum fyrst kemur í drag, kemur seintel.seinni í lagdet, som først trækker i langdrag, kommer sent i stand;tað er lagiðsådan går det;eg skilji á lagnum, at ...jeg kan forstå, at ...;hvør í sínum lag(i)hver for sig, hver især;tey sita og arbeiða hvørt í sínum lag;í lagii orden,nú er motorurin í lagi aftur;tað er í lagi, at tú fert núdet er i orden, at du går nu;alt í lagihelt i orden, okay, o.k.;í besta, fagrasta, fínasta lagi;um tað lagið1næsten, omtrent, cirka, på nippet til,tað er um tað lagið, at vit klára tað2omtrent den tid,okkurt um tað lagið, tá ið døgurði verður etin;upp í lag:fáa (upp) í lagfå i stand, komme i gang med;endiliga fekk eg uppi í lag at fara at vitja hana;tosa e-n upp í lagel.tosa upp í lag við e-ntale en efter munden, tale en til rette;út av lagi1af lave, i uorden2usædvanlig, frygtelig,út av lagi ringursærdeles dårlig;út av lagi illa;(út) av øllum lagiuden hoved og hale, helt ved siden af;við hetta lagpå denne måde,við hetta lag verður ringur standur;við sama lagpå samme måde, i samme forfatning,hann liggur við sama lag;tað gongur við sama lagdet går, som det plejer;til lagstilpas, efter behag,eingin kann gera øllum til lagsingen kan gøre alle tilpas4håndelag, dygtighed,leggja e-m lag álære en noget, instruere;hann hevur gott lag á tíhan har god forstand på det, han er god til det;koma á lagiðfinde ud af, få styr på (noget);tá ið tær vóru komnar á lagið, gekk alt sum spæl5system, metode,arbeiðslagarbejdsmetode6vigtighed;i ordforb. somtað liggur einki lag ádet spiller ingen rolle, det er ubetydeligt;(ikki) leggja lag í(ikke) lægge vægt på, (ikke) bekymreel.bryde sig om,hann legði ikki lag í, hvussu fólkið hevði tað7tilstand, forfatning, stemning,í góðum / ringum lagi godt / dårligt humør, lune;tað er einki lag á honumhan er i dårligt humør;tað býtta lagið kom á hann;tá ið tað góða lagið er á honum;nú er tað øra lagið á honum8form, facon, udseende,báturin hevur annað lag enn hesir, fláari til endarnar og smalur um miðjuna9(musik)melodi10(kirk.)hold altergæster11(om adj. i comp. og superl. for at betegne hhv. en temmelig høj grad og et maksimumel.minimum af noget),í fyrsta lagi1(om tid)ikke før end,eg komi í fyrsta lagi á middegi2(om rækkefølge)for det første,í øðrum lagifor det andet;í triðja lagiosv.for det tredje osv.;í fyrra lagilovlig tidligt,hann kom í fyrra lagi;í seinna lagivel sent;í meira, minna lagifor meget, for lidt;í seinasta lagiikke senere end;umsóknin skal vera inni í seinasta lagi 20. mai;í meira, minna, størra, styttra, dýrara lagi;í minsta lagimindst, i hvert fald;hann er í minsta lagi fjøruti ár12løgvadestene
laga1	1ordne, mage,helst lagaði hann tað so, at hann ikki kom gjøgnum túnið um kirkjutíðhelst undgik han at gå over gårdspladsen i kirketiden2(om skæbnen)bestemme, beskikke,lívið var teimum lagaðde skulle ikke dø nu;okkurt má gerast, um dansinum skal verða lív laganoget må der gøres, hvis dansen skal overleve3laga segordne sig, komme i orden,tað man fara at laga segdet ordner sig nok;tað lagaði seg so, at ...skæbnen ville, at ...;laga seg eftir (e-m)tilpasse sig (til nogenel.noget);hann lagaði seg eftir nýggjum umstøðumhan tilpassede sig efter de nye forhold;vit mega laga okkum hvør eftir øðrumvi må tilpasse os hinanden
laga2	1opløse,salt lagarsalt opløses2(om kerne i korn)svinde, smuldre bort
lagaligheit	føjelighed
lagaligur	1passende, belejlig, praktisk,lagaligar gjaldstreytirlempelige betalingsvilkår2medgørlig, føjelig,hann var lagaligur og fólkaligurhan var medgørlig og høflig3høvisk, høflig, anstændig4lagaligur í hondunumnænsom;-liga
lagamaður	forstandig, indsigtsfuld mand
lagamanni	ganske vist, gerne,tað er lagamanni at keypa, tá ið onnur gjaldadet er let nok at købe, når andre betaler
lagatyssi	(musik)potpourri
lagbundin	(om digt)med fast versemål,lagbundin ørindivers med fast versemål
lagdámur	stemning
lagdraga	strække (snøre, tov o.lign.) for at fjerne overflødig snoning
lagdur	el.1tot, uldtot,loysa, taka úr lagdiegenhændigt tilvirke ulden til tøjel.til et enkelt tøjstykke,ullin lá í lagdiulden lå utilvirket2røg o.lign. som ligner uldtot,lagdir av roykirøg som ligner uldtotter
lagfastur	rytmisk, taktfast
lagga1	1(om væske)løbe lidt, dryppe,tað er ikki meira enn tað laggar úr tunnunidet drypper kun lidt fra tønden, værre er det ikke;tað eru bert tær stóru áirnar, ið lagga eftir í summarturkinumdet er kun de store åer der er lidt vand tilbage i efter sommertørken2koma laggandi aftanákomme drattende bagefter
lagga2	lugge (op), gøre indsnit i staverne på en tøndeel.et trækar til indfældning af bunden,lagga upplugge op
laggajarn	redskab til at skære lug i tøndestave med
laggardropi	en lille tår, den sidste dråbe,eg eigi ein laggardropa av brennivínijeg har en lille tår af brændevin
laggarsíður	med hængerøv
lagghallur	1(om personer)hældende til den ene side, skæv,lagghallur maðuren skæv mand2(om en tønde el.lign. sat på kant)i hældende stilling
laggongdur	behagelig at gå (ad),tað er laggongt í frosti, tá ið turrligt er og eingin kavidet er behageligt at gå i frostvejr, når det er tørt og der ingen sne er
lagkaka	lagkage
lagkakubotnur	lagkagebund
lagkleyv	biklov
lagkøka	lagkage
lagkøkubotnur	lagkagebund
lagligur1	passende, belejlig, praktisk;-liga
lagligur2	(om vejr)stille, ikke blæsende,har er so lagligtder er så stille
lagna	skæbne,eingin fer undan lagnuniingen kan undgå skæbnen;eingin kennir lagnunaingen kender skæbnen;lagnan var ikki blíðskæbnen var ikke mild
lagnaður	skæbne
lagnudagur	skæbnedag
lagnuløddur	skæbnesvanger
lagnuløta	skæbnetime
lagnumikil	skæbnesvanger
lagnustund	skæbnetime
lagnutrúgv	skæbnetro
lagnutungur	skæbnesvanger,hesa lagnutungu skaðanáttdenne skæbnesvangre ulykkesnat
lagorðaður	veltalende, retorisk, oratorisk
lagra	1(om vandhane el.lign.)dryppe,tað lagrar úr krananumdet drypper fra vandhanen2lade sit vand, tisse;lagra avlade løbe færdigt,tú mást geva tær stundir at lagra avdu må give dig tid til at tisse færdigt
lagsbróðir	kammerat, ven, kollega, fælle
lagskipaður	(geol.)lagdelt
lagsmaður	kammerat, ven, kollega, fælle,hann øvundar sínar lagsmenn, sum hava frívakthan misunder sine kammerater, som har fri
lagsmansbyrði	meget tung byrde
lagstubbi	lille stykke af en melodi
lagvakur	(om sang)melodisk, klangfuld,mál hansara var lítið lagvakurthans stemme var ikke særlig melodisk
lak1	lagen,leggja lak á (song)lægge lagen på en seng
lak2	seleka
laka	lage,laka sildlage sild
lakaankar	beholder (tønde el.lign.) til opbevaring af mad i saltlage
lakaílat	beholder (tønde el.lign.) til opbevaring af mad i saltlage
lakasalta	konservere i saltlage,lakasaltað spikspæk konserveret i saltlage
lakasild	spegesild
lakaspik	(grinde)hvalspæk opbevaret i saltlage
lakatunna	tønde til lagemad
laki	lage
lakk1	lak
lakk2	(idr.)det at gåel.hoppe på et ben,gera eitt lakklave et hop
lakka1	lakke, forsegle med lak
lakka2	1gåel.hoppe på et ben2(børneleg)hoppe paradis
lakking	lakering
lakkisteinur	hinkesten
lakkskinn	lakskind,stivlar úr lakkskinnistøvler af lakskind
lakkskógvur	laksko
lakksoppur	(bot.)ametysthat(Laccaria),reyður lakksoppurrød ametysthat(L. laccata),snúin lakksoppur(L. tortilis),stórur lakksoppur(L. proxima)
lakktøkuevni	lakfjerner
lakkuleika	hinkesten
lakkusteinur	hinkesten
lakmus	(kem.)lakmus
lakmuspappír	(kem.)lakmuspapir
lakress	lakrids
laksaalari	lakseopdrætter
laksaaling	lakseopdræt
laksalína	lakseline
laksalús	(zoo.)lakselus, havlus(Salmincola)
laksastíggjur	laksetrappe
laksastyrja	(fisk.)glansfisk(Lampris guttatus)
laksaveiða	laksefiskeri, laksefangst
laksayngul	lakseyngel
lakslittur	laksefarvet, laksfarvet
laksur	(fisk.)laks(Salmo salar)
lakur	1(om vægt, mål o.s.v.)knap,lakan tumma til tjúktarknap en tomme tyk;tað eru løk hundrað ár síðandet er knap hundrede år siden;í lakara lagii underkanten2slet, dårlig, ussel,heilsurøktin var lakarisundhedsplejen var dårligere
lall	1børns lårel.numse2(vulg.)kusse, fisse
lama	(zoo.)lama(Lama sp.)
lamb	lam;(om person)sum lambiðføjelig, sagtmodig
lambaár	godtel.dårligt år til læmning,gott / ringt lambaár
lambadeyði	dødelighed blandt lammene
lambadrongur	1dreng som vogter får der skal tæmmes2dreng fra bygden Lambi
lambaður	væl / illa lambaðursom har mange / få lam,teir hagarnir eru væl lambaðiri de udmarkerne er der mange får;hvussu er lambað hjá tær?har du fået mange lam?;væl / illa er lambaðder er læmmet mange / få lam
lambafelli	dødelighed blandt lammene
lambakjøt	lammekød
lambakrubba	afdelt rum til lam at stå i
lambamaður	mand fra bygden Lambi
lambamæ	(barn.)lam
lambaskinn	lammeskind
lambasteik	lammesteg
lambatal	tal af lam
lambatøð	gødning fra lam(som har stået inden døre)
lambgeld	(om hunfår)hvis lam er dødt
Lambi	(stedn.)bygd i Eysturoy,í / úr Lamba,til Lamba
lambing	læmning,lambingin er góð / ringlæmningen er god / dårlig
lambsbløðra	lammeblære
lambsbógvur	lammebov
lambsdrunnur	rumpestykke (med hale) af et lam
lambseyður	lam(om efteråret)
lambsfør	(om hunfår)fødedygtig
lambsgjólingur	hunlam som føder lam det første år
lambshálsur	hals af dræbt lam
lambshorn	horn af vædderlam
lambsjúkur	lambsjúk(om hunfår)som skal læmme
lambskjøt	lammekød
lambskotin	(om hunfår)som har læmmet i utide(så at lammet ikke overlever),lambskotin ær
lambskrov	opskåren lammekrop
lambskurður	(udbytte af) de lam der slagtes
lambslivur	lammelever
lambsmóðir	livmoder på får
lambsótt	fårets fødselssmerter
lambsskinn	lammeskind
lambssveiti	(det hele) blod fra et lam
lambstálg	tælle af lam
lambstjógv	lår af et lam
lambstonn	lammetand(fårs mælketand),eingin hevði lambstonn í heysinumingen er yngre end tre, fire år
lambsverkur	fårets fødselssmerter
lambtung	(om hunfår)som skal til at læmme,ærnar eru lambtungarhunfårene skal til at læmme
lambær	moderfår med lam
lamdoyva	lamme,undir lamdoyvandi sólunder lammende sol
lamgelding	(om får)i ordforb.leggja (upp) í lamgeldingbinde et bånd mellem den ene sides for- og bagben (el.for- og bagben krydsvis)(for at begrænse bevægelsesfriheden)
lamin	1(om legemsdel)kraftløs2halt, lam,lamin í báðum beinunumlam i begge ben3i stykker, defekt,skipið var lamið og lá og rakstskibet var i stykker og lå og drev om4lamslået, stiv,lamin av ræðslu
lamleggja	lamme,hitin er lamleggjandivarmen er lammende
lamløsta	lemlæste
lamma1	slå, lange,lamma til av allari maktslå til af alle kræfter
lamma2	i ordforb.lamma seg(om fugle)baske med vingerne(når nogen kommer for nær)
lammast	(talesp.)blive lam
lammilsi	(talesp.)lammelse
lammitera	(talesp.)være uregerlig, støje, larme
lammiterilsi	(talesp.)støj, larm
lamningur	(med.)lammelse
lampa	lampe,tendra lampunatænde lampen
lampufótur	lampefod
lampuglas	lampeglas
lampuljós	lampelys
lampulogi	flamme i olielampe
lampuosi	lampeos, lampesod
lampuskermur	lampeskærm
lampuslím	lampeos, lampesod
lampuspritt	denatureret sprit
lampustað	(elektr.)lampested
lamsa	smække, slå,hann lamsaði hurðina afturhan smækkede døren i
lamskerja	stække,(overf.)teir lamskerdu skúlan í Føroyum við at bannlýsa móðurmáliðde stækkede den færøske skole ved at bandlyse modersmålet
lamskjóta	anskyde, skamskyde,lamskotin fuglurskamskudt fugl;lamskotin haraskamskudt hare
lamsláa	slå (en) lam, lemlæste (ved slag),hann hevði lamsligið lomviganhan havde lemlæstet lomvien;vit vóru sum lamslignirvi var lamslåede
land1	1land, landjord,taka land1komme ind til land,súlan hevur tikið landhavsulen er kommet ind til land2(mar.)få landkending,leggja at landi(om fartøj)lægge til kaj;fara av landi(num)rejse ud af landet;hann var av landinum og las til presthan var i udlandet og studerede til præst;langt av landi skotinsom befinder sig langt væk;hon er sunnan av landihun stammer fra de sydlige øer;land av leið1langvejs,ganga land av leiðgå langt2langt væk,hann er land av leið skotinhan befinder sig langt væk;leggja frá landi1lægge fra land(med båd)2(overf.)tage af sted igen(fx efter besøg);fara í landgå i land fra skib;til landshjem fra bådfiskeri;undir landived land;koma (upp) undir land1komme tæt ind til land2(overf.)nærme sig det endelige målel.resultat,nú var komið undir land við samráðingumnu nærmede forhandlingerne sig afslutningen;liggja uppi á landivære hjemme;leggjast upp á landikke drage ud for at fiske mere;skipið lá tvær sjómíl úr landiskibet lå to sømil fra land;fram við landilangs kysten;teir sigldu suður (eysturosv.) við landide sejlede sydover (østover) langs kysten2kyst(langs fjordel.sund),streymrákið rekur inn við øðrum og út aftur við hinum landinum;yvir á landover fjorden3fødeland, fædreland,her á landiher i landet4landiðlandskassen,landið rindar ein triðing av útreiðslunumlandskassen betaler en tredjedel af udgifterne
land2	(biol.)urin
landa	lande,landa (fiskin)lande fisk;trolararnir eru komnir inn at landatrawlerne er kommet ind for at lande
landafrøði	geografi
landafrøðiligur	geografisk
landafrøðingur	geograf
landalæra	(skole)1geografi2geografibog
landamark	landegrænse
landaplága	1landeplage2(talesp.)hit, landeplage
landari	(på fiskefabrik)mand som tager imod fisk der landes fra skibe
landaskil	i ordforb. somhalda lóg og landaskilholde lov og orden,fútin skal ansa eftir, at fólk heldur lóg og landaskilfogeden skal se til, at folk holder lov og orden
landaskomm	skam for landet
landastrok	(neds.)vagabond, landstryger
landasvik	landsforræderi
landasvíkjari	landsforræder
landavegur	hovedvej
landaverja	landeværge, landeforsvarer
landbjørn	(zoo.)landbjørn, den brune bjørn(Ursus arctos)
landbløðra	(biol.)urinblære
landbrim	brænding ved landet
landbrot	tilbageslående bølger inde ved kysten
landbrunnur	ajlebeholder
landbukka	natpotte,fara sum landbukka millum sengurdrive omkring
landbúnaðarbygd	landbrugsbygd
landbúnaðarfrøði	agronomi, landbrugsvidenskab
landbúnaðarfrøðingur	agronom
landbúnaðarháskúli	landbohøjskole
landbúnaðarlóg	landbrugslov
landbúnaðarmaður	landmand, bonde
landbúnaðarmaskina	landbrugsmaskine
landbúnaðarmál	(pol.)landbrugsanliggende
landbúnaðarmálaráð	(pol.)landbrugsministerium
landbúnaðarráðgevi	landbrugskonsulent
landbúnaðarráðharri	(pol.)landbrugsminister
landbúnaðarskúli	landbrugsskole
landbúnaður	(landbr.)landbrug
landdýr	(zoo.)landdyr
landfarsjúka	(med.)1epidemi2tyfus
landfarsótt	(med.)1epidemi2tyfus
landfastur	landfast,binda (hval) landfastanbinde (en hval) fast til land;rógva landfastro ind til (det faste land), lade båden berøre land;har er landfastholmen, skæret o.lign. er forbundet med land (øen)
landfiskur	mager torsk som om sommeren står inde på grundene,(overf.)(om person);hann er sum ein turkaður landfiskurhan er meget mager
landfiti	fedt fra landdyr
landfólk	landbruger, landmand, bonde
landfúti	landfoged, politimester(på Færøerne),Føroya landfútiFærøernes landfoged
landgonga	1landgangsbro, landgang2landgang,manningin gjørdi landgongubesætningen gik i land
landgongd	i ordforb.gera landgongd1(om grindehvaler)selv løbe op på strandbredden,grindin gjørdi landgongdgrindehvalerne løb selv op på strandbredden2landgang(hos fjende),fransar gjørdu landgongd í Havn og rændu og brendufranskmænd gjorde landgang i Tórshavn og plyndrede og brændte
landgongubrúgv	(skib.)landgangsbro
landgonguherur	(militær)landgangstropper
landgrunnur	(geol.)landsokkel
landgrunshelling	(geol.)skråning ned fra landsokkelen
landgøgn	(biol.)urinorgan
landhøgg	tilbageslående bølger inde ved kysten
landi	landsmand
landing	landing(af fisk)
landingarbann	landingsforbud,íslendingar settu landingarbann fyri íslendsk fiskifør í Føroyumde islandske myndigheder forbød islandske fiskefartøjer at lande på Færøerne
landingarmiðstøð	samlecentral
landísur	(geol.)landis
landjagg	småbølger inde ved land
landjørð	i ordforb. somá landjørðinipå landjorden
landkar	(lavt) trækar brugt til opsamling af urin
landkenning	landkending,hava, fáa landkenninghave, få landkending
landkort	landkort
landkrabbi	1(zoo.)sydlandske krabber2(spøg.)landkrabbe,hann var ein landkrabbi, men vandist skjótt við sjógvinhan var en landkrabbe, men vænnede sig hurtigt til havet
landkráka	landkrabbe
landkrókur	pissoir
landkyrra	rolig sø inde ved land,enn var landkyrra, og teir róðu nær landiendnu var søen rolig inde ved land og de roede tæt ved land
landleggur	(med.)kateter
landleið	(innara) landleiðinhavområdet inden for 12 mil ved Færøerne;uttara landleiðinhavområdet inden for fiskerigrænsen ved Færøerne
landlinja	telefonlinie på land
landloyvi	landlov
landmálari	landmåler
landmátari	landmåler
landnám	(hist.)kolonisation, landnam
landnyrðingsódn	orkan fra nordøst
landnyrðingspíningur	kold og tør vind fra nordøst(om foråret)
landnyrðingur	1nordøst,í ein landnyrðing úr Føroyumnordøst for Færøerne2vindretning mellem nord og øst,hann er landnyrðingur (í ættini)det blæser fra nordøst3vind fra nordøst,landnyrðingur norðannordnordøst;landnyrðingur eystanøstnordøst;hann stóð á landnyrðingivindretningen var nordøst
landoddi	næs, pynt,tá ið tú ert komin út um landoddarnar, ert tú á opnum havinår man er kommet uden for næssene, er man på åbent hav;(overf.)uttan fyri landoddarnari udlandet
landrák	strøm med retning ind imod land,tað var landrákstrømmen lå imod land
landroykur	stank af urin
landræsi	(biol.)urinleder
landsbókasavn	landsbibliotek, nationalbibliotek,Føroya LandsbókasavnFærøernes Landsbibliotek
landsbókavørður	landsbibliotekar
landsbygd	landsbygd,úti á landsbygdpå landet
landsdystur	(idr.)landskamp,landsdystur í fótbólti, handbólti, flogbóltio.lign.landskamp i fodbold, håndbold, volleyball o.lign.
landsfelag	landsorganisation, landsforening,landsfelag pensjónistannapensionisternes landsforening
landsfelagsskapur	landsorganisation,landsfelagsskapur verkamannaarbejdernes landsorganisation
landsfólk	befolkning, et lands indbyggere,samskifti embætismanna við landsfólkið er smáligtkommunikationen mellem embedsmændene og befolkningen er dårlig
landsfólkayvirlit	landsfolkeregister
landsfundur	landsmøde,landsfundur floksinspartiets landsmøde
landsfyrisiting	landsadministration
landsfyritøka	landsopgave,at gera vegir millum bygdir er landsfyritøkaat lave veje mellem bygderne er en landsopgave
landsgagnligur	gavnlig for hele landet
landshúshald	et lands økonomi,fiskiskapurin hevur avgerandi týdning fyri hitt føroyska landshúshaldiðfiskeriet har en afgørende betydning for den færøske økonomi
landskapping	(idr.)landsturnering,landskappingin í flogbólti, handbólti o.tíl.landsturneringen i wolleyball, håndbold o.lign.
landskappingardystur	(idr.)landsturneringskamp
landskassi	landskasse, statskasse,útreiðslur ið tyngja landskassanudgifter som belaster landskassen;landskassin rindar útreiðslurnardet offentlige betaler udgifterne
landskjøldur	tilbageslående bølger inde ved kysten
landskránur	mager fisk (torsk)
landslag	landskab,vakurt landslagsmukt landskab
landslagsmynd	landskabsbillede, landskabsmaleri
landsláttur	tilbageslående bølger inde ved kysten
landslega	1landslejr,landslegan hjá skótunumspejdernes landslejr2et lands beliggenhed
landsleið	1kystlinie,toka var, so ikki sást landsleiðder var tåge, so kystlinien kunne ikke ses2landsdel, område,á hesari landsleiðini er ein frálík javnvigan millum bý og náttúrui dette område er der god balance mellem by og natur
landslið	(idr.)landshold
landsliðsleikari	(idr.)landsholdsspiller
landslunnindi(r)	et lands herligheder, privilegier
landslutur	landsdel, egn
landslækni	(med.)landslæge(øverste embedslæge på Færøerne)
landsmaður	1indbygger af et bestemt land,hvat (fyri) landsmaður er hann?fra hvilket land er han?2landsmand,teir eru landsmennde er fra samme land
landsmál	1landssprog2landsmål, nynorsk
landsnavn	landenavn
landsogn	offentlig ejendom, landsejendom
landsoljufelag	nationalt olieselskab
landspartur	landsdel, egn
landspolitikkur	(pol.)landspolitik
landsrættur	(jur.)landsret,málið varð skotið inn fyri landsrættinsagen blev appelleret til landsretten
landssjúkrahús	landshospital
landsskaðiligur	landsskadelig,landsskaðiligt virkilandsskadelig virksomhed
landsskattur	landsskat
landsskjalasavn	landsarkiv
landsskjalavørður	landsarkivar
landsstjóri	landshøvding, statholder, guvernør
landsstjórn	regering
landsstrok	vagabond, landstryger
landsstýri	(pol.)landsstyre,Føroya landsstýriFærøernes landsstyre
landsstýrisfundur	landsstyremøde
landsstýrismaður	landsstyremand
landsstýrissamgonga	landsstyrekoalition
landssvik	landsforræderi
landssvíkjari	landsforræder
landssøga	et lands historie
landsting	(pol.)landsting
landstingsmaður	landstingsmand(i Grønland)
landsuður	sydøst,frískt lot av landsuðrifrisk brise fra sydøst;tað er landsuðurklokken er 9 (formiddag);hálvga landsuðurklokken er 7.30 (formiddag)
landsuðurstíð	klokken 9 formiddag,(bibl.)um landsuðurstíðved den tredje time
landsúrur	(kem.)med urinsyre
landsvegur	hovedvej
landsverk	landsingeniørkontoret
landsverkfrøðingur	landsingeniør
landsynningsódn	uvejr fra sydøst
landsynningstømingur	vedholdende blæst fra sydøst
landsynningur	1sydøst,í ein landsynning úr Føroyumsydøst for Færøerne2vindretning mellem syd og øst,hann var landsynningur (í ættini)det blæser fra sydøst3vind fra sydøst,landsynningur eystanøstsydøst;landsynningur sunnansydsydøst
landsýra	(kem.)urinsyre
landtog	landtov, fangline
landtøka	landerobring
landtøkumaður	erobrer
landveður	vejr på land
landveðurlag	(geogr.)fastlandsklima
landvegin	til lands, over land,landvegin ella loftvegintil lands eller i luften
landøki	landområde, land,stór landøkistore landområder
landørn	(ornitol.)kongeørn
langabbabarn	oldebarn
langabbabeiggi	oldefars bror
langabbasystir	oldefars søster
langabbi	oldefar
langabotnur	(biol.)blindtarm
langabreyð	flute
langafríggjadagur	langfredag
langaføsta	1maskeret person,ganga langaføstagå udklædt og med maske2faste(tiden) før påske
langaklúkur	lav langstrakt bunke hø der ligger til tørring
langaks	en slags færøsk (seksradet) byg
langan	med lange bevægelser, langsomt,hann dró andan langan og tunganhan åndede dybt og tungt
langasandsmaður	mand iel.fra bygden Langasandur
Langasandur	(stedn.)bygd i nordlige del af Streymoy,á / av Langasandi,til Langasands
langaskúvur	(med.)langaskúvardivertikulitis
langasponn	spand, fingerspand, håndspand, 6 tommer, 1 / 4 alen
langasporl	(fisk.)langhale(Macrouridae),kubbuta langasporlskolæst(Cyrophaenoides rupestris),rísna langasporlnordlig skolæst(Macrourus berglax),slætta langasporlglat skolæst(Nezumia aequalis),smáskrubbuta langasporl(Malacocephalus laevis)
langatong	langfinger
langbeintur	langbenet
langbendil	bånd til stor høstak
langberandi	(militær)langtrækkende,langberandi rakettirlangtrækkende raketter
langbiti	(husbyg.)drager, bærebjælke
langborð	langbord
langbóltur	(idr.)langbold
langbuksur	lange bukser
langbummari	(skib.)slupel.jagt med en mast og lang bom
langbylgja	(radio)langbølge
langdrigin	langtrukken, omstændelig,hann er so langdriginhan er så omstændelig
langermdur	med lange ærmer
langfarabátur	1fjernfiskeskib2båd fra en fjern plads
langfarafiskimaður	fisker på fjernfiskeri
langfarafiskiskapur	fjernfiskeri
langfarafólk	mennesker fra et fjernt sted
langfaragestur	gæst der kommer langvejs fra
langfarahagi	græsgang der ikke grænser til indmarken
langfaraleið	fjernt (oversøisk) fiskefelt,á langfaraleiðumpå fjerne fiskefelter
langfaramaður	1mand fra en fjern plads2mand på langfart
langfararóður	det at være på langfart med robåd,tíggjumannafar var mest nýtt til langfararóður
langfarasigling	langfartssejlads, langfart,skipið er í langfarasiglingskibet er i langfartssejlads
langfaraskip	(skib.)fjernfiskeskib
langferð	lang rejse, langfart
langferðabátur	havfiskeriskib
langferðamaður	mand fra en fjern plads
langfiskur	(zoo.)knivmusling(Ensis sp.)
langfótur	fod(som måleenhed)
langfreistaður	langfristet,langfreistað lánlangfristet lån
langhandski	lang handske
langhosa	lang strømpe(som når op til låret)
langhús	(hist.,kirk.)kirkeskib
langhyrntur	(om får)med lange horn
langhølsutur	med lang hals
langhølutur	med lang hale, langhalet
langhøvil	rubank
langi	1(biol.)tyktarm(colon)2blodpølse kogt i en renset (fåre)tyktarm
langkjølur	(båd.)(på en båd)selve kølen(fraregnet den nederste del af rejsningen)
langkloyvdur	langbenet,hann er so langkloyvdurhan er så langbenet
langkykna	(biol.)langcelle
langleggjaður	langbenet
langleggur	(biol.)1(på dyr)skank,(ordsp.)fara upp á tjólegg og detta niður á langlegg(springe) op som en løve og (falde) ned som et lam2(på mennesker)underben(tibia)
langleiga1	(økon.)leasing
langleiga2	(økon.)lease,eg langleigi maskinuna frá bankanumjeg leaser maskinen fra banken
langleittur	langagtig,vera langleitturvære langagtig
langliga	1længselsfuldt,stara langliga aftan á e-nstirre længselsfuldt efter en2langsomt,fuglaljóðið doyr langliga burturfuglesangen dør langsomt hen
langligur	1langvarig, kedelig,tað er langligt hjá monnum at liggja umborð á skipidet er kedeligt for mændene at være ombord på skibet;hjá henni var lívið langligtfor hende var livet kedeligt;tað verður langligt at bíðadet bliver kedeligt at vente;eitt langligt floyt frá fuglinumet langvarigt fløjt fra fuglen2(noget) aflang,barrin er eitt langligt rúmbaren er et aflangt rum
langlívaður	langlivet,ikki var hann langlívaðurhan var ikke langlivet
langljós	fjernlys
langlop	(idr.)længdespring
langmintur	som længe husker fornærmelser, uforsonlig
langmotta	gulvløber
langmóð	langmodighed
langmóðigur	(især om Gud)langmodig,Gud er langmóðigurGud er langmodig
langnátt	langnáttinårets længste nat
langomma	oldemoder
langommubarn	oldebarn
langommubeiggi	oldemoders broder
langommusystir	oldemoders søster
langpláta	(musik)langplade, longplaying, lp-plade
langreistur	(om båd)spids
