tak2	1tag, greb,fáa tak áel.í (e-n / e-t)få fat på;tað er ringt at fáa tak á steinindet er svært at få et greb om stenen;hava tak íel.á (e-m)have greb omel.på (nogen / noget),hann setti dreingin á ein stól, og so hevði hann tak á tonninihan satte drengen på en stol, og så havde han greb om tanden;vera til taksvære til rådighed, være disponibel,nærum einki fólk er til taksder er næsten ingen mennesker til rådighed;eingin viður er til taksder er intet tømmer til rådighed;tak um takside om side2(kraftig) tagen fat, kraftanspændelse, rusken (om storm, uvejr),vit gjørdu eitt hirs á okkum og syftu okkum upp í einum takivi gjorde et pludseligt ryk og svingede os op i én bevægelse;báturin kom bara fram í takinum, rann ikki á millum vørrirnarbåden bevægede sig kun frem i åretagene, stod stille imellem åretagene,liggja á takinumikke holde op med at arbejde, fortsætte,tað er umráðandi at liggja á takinum og fáa alt liðugt, til nýggjárið kemurdet er vigtigt at fortsætte arbejdet og lave det hele færdigt til nytår;ligg bara á takinumklø bare på;ikki standa e-m tak(ið)ikke være i stand til (at kæmpe imod);tað var eingin bygdarmaður, ið skuldi standa honum takder var ingen bygdemand, der kunne klare ham i at trække krog3(i brydning)brydetag,taka takel.tøk;geva takiðovergive sig, give op;í tøkumi brydekamp;(overf.)taka tøkstrides, kæmpe;við hørðum tøkummed magt, hårdt4håndelag,tú hevur takiðdu har det rette håndelag;koma á takiðkomme efter noget, lære den rigtige fremgangsmåde,nú eru tygum komin á takiðnu er De kommet efter det5hårdt arbejde, slæb, slid,tað er eitt tak at fara undir taðdet er et slæb at begynde på det;tað vóru dýr tøk at fáa hann inn á dekkið afturdet kostede mange kræfter at få ham ind på dækket igen;teir høvdu mangt tungt takiðde havde haft meget besvær;tyngsta takið er eftir enndet største arbejde venter endnu;takið er at ...problemetel.ulempen er at ...;takið er at koma inn á tingdet afgørende er at blive valgt i lagtinget;takið í yrking er at styttadet afgørende i digtning er at forkorte6det at vælge(i deling),heimasandsmenn tóku fyrsta takið og hestmenn og koltursmenn annað7(kortspil)stik8endefuld, prygl,tú skalt fáa takið, tá ið tú kemur heimdu skal få en endefuld, når du kommer hjem9øjeblik,um eitt takom et øjeblik;hann var sterkari um eitt tak, men eg helt betur áhan havde overtaget en overgang, men jeg havde større udholdenhed;ikki ... eitt takikke nogensinde, aldrig,eg havi ikki havt tað stuttligari eitt takjeg har aldrig haft det sjovere;hann segði, at hann hevði ikki verið ringari eitt takhan sagde, at han havde aldrig haft det værre;so bølamyrkt, at hann hevði ikki sæð myrkari eitt takså bælgmørkt, at han aldrig havde oplevet det før;hvørt takiðefterhånden, regelmæssig, stadigvæk,alt eg havi tolt av tær hesi árini, men tú versnar hvørt takiðalt det jeg har tålt fra din side gennem årene, men du bliver blot værre;vald hansara vaks hvørt takiðhans magt blev stadig større
taka	1tage, gribe(både egl. og uegl.),hon tók lykilin og setti í lásið;taka e-n við hørðumel.taka e-n hartbehandle en strengtel.voldsomt;taka  hondel.hendur á (e-n)tage fat i;tak hann!se til ham! se hvor dygtig han er blevet!,hygg, tak hana, hon er ófør;avlandsvindur tók teir til havsfralandsvinden førte dem ud på havet2tilegne sig, snappe, beslaglægge, stjæle,hann tók hvørt nikk og pikkhan tog hver en smule;onkur hevur tikið bilinnogen har stjålet bilen;tað tekur tíðdet tager (lang) tid;byggingin tók tvey árbyggeriet varede i to år3arrestere, pågribe, fange,hann varð tikin og settur fasturhan blev pågrebet og sat i fængsel4(om sejl)seglið tekur væl (illa)sejlet fanger vinden godt (dårligt)5indtage,taka heilivág;taka lýsi6(om fisk)bide på krogen, sluge,fiskurin tekur illafisken vil ikke bide på krogen7die,lambið tekur ærinalammet dier sin mor8slagte, dræbe,um heystið verða veðurlombini tikinom efteråret bliver vædderlammene slagtet;nógvur alifiskur varð tikinmegen opdrætsfisk blev slagtet9vælge, udvælge,elsti sonur hansara slapp at takaden ældste søn fik lov til at vælge10gøre det af med, tage bort, udrydde,tey, ið sjúkan tókdem, som sygdommen gjorde det af med;brimið tók hannbrændingen gjorde det af med ham;hann mátti á sjúkrahúsið, har hondin varð tikinhan måtte på hospital, hvor hånden blev amputeret11nå, række,hárið tók niður á herðarnarhåret nåede ned til skuldrene;so langt, sum brimið tekur uppså langt, som brændingen når op12rumme, tage, holde,skipið tekur 100 tonsskibet rummer 100 tons13købe, modtage,vit taka ull til spinningarvi køber uld til spinding14berøre (fast), blive stødt (ved fald),hann datt, og nakkin tókhan faldt og nakken stødte imod15ramme, støde imod,skipið tókskibet stødte på grund16angribe, afkræfte(fx om sygdom),vera hart tikin av sjúkuvære hårdt medtaget af sygdom17smerte, gøre ondt,hetta slagið tókdet slag gjorde ondt;fast taki tær!det har du godt af! nu kan du have det så godt!18rense,sápan tekur ikki nóg vælsæben renser ikke godt nok19tage på en vis måde, opfatte,tú tekur lívið ov strangligadu tager livet for tungt20begynde(med infinitiv),tað tók at regnadet begyndte at regne  / /i ordforb.taka botn(fx om skib)støde på grund;taka búgvbosætte sig;taka fastanarrestere;taka fiskkøbe fisk;taka forhoyrholde forhør;taka fyrivarnitage forbehold;taka land1tage land i besiddelse, erobre land2(om trækfugle)komme til land,taka lánoptage lån;taka mál (av e-m)udmåle (noget);taka prógvtage eksamen;taka (ein) tunganel.harðan róðuranstrenge sig ved roning;taka ræðitage magten;taka støðutage stilling, indtage et standpunkt;eg havi tikið støðu í málinumjeg har taget stilling i sagen;taka tøkbrydes;taka tung tøkarbejde hårdt, anstrenge sig;taka vatn1(om skib)tage vandbeholdning2(om får)få iktesyge  / /medtaka aftur1taka (e-n) afturindhente en(fx i løb)2tilbagekalde,taka e-t aftur í segel.taka orðini (í seg) afturtage sine ord tilbage, tilbagekalde sine ord;taka aftur í orðiðel.taka afturíafturgøre en tilføjelse for at uddybe noget allerede omtalt;taka at1taka e-n at særomfavne en2taka e-t (inn) at særblive fornærmetel.ked af noget, blive såret af noget;taka av1aftage, borttage,taka eitt sindur av hárinumklippe lidt af håret2tage af,skipið hevði tikið av ferðiniskibet havde sænket farten3tage masker ind (ved strikning)4blive hudløs,barnið er avtikið um rumpuna5(om får, køer)tage til slagtning, dræbe, slagte,hann tók tvær kýr av fyri hoyneyðhan dræbte to køer pga. hømangel6sætte ud af kraft,lógin varð avtikin7(i færøsk dans)tage ledelsen af dansen fra forsangeren8acceptere (et tilbud),tey tóku av innbjóðingini9hava nógv / lítið at taka avhave meget / lidt at tære på, være rig / fattig10fotografere,taka e-n avfotografere en11i ordforb.ikki taka eyguni av e-mikke få øjnene af en;taka e-n av fótumfælde en;taka e-n av líviel.taka lívið av e-mtage livet af (en), dræbe (en);taka á1anstrenge sig,tá tók hann meira á2gå i gang med, tage fat på, begynde,taka á slótturintage fat på høslætten;taka á at spýggjaville til at kaste op;taka e-n á bóliel.búritage en på fersk gerning;taka sjógv á bakskynde sig;taka burtur1fjerne2skjule, gøre usynlig,so tók hann sólina burtursolen forsvandt bag skyerne3ofre (på en), bortødsle,tak ikki burturel.tú skuldi ikki tikið burturdet er alt for meget! det skal du virkelig ikke ofre på mig!4rydde op5i ordforb.tað er ikki tikið burtur úr ongumdet er ikke uden grund;taka burturímillumtynde ud(fx planter);taka burturúr1udvælge får til slagtning,seyðamaðurin gekk og tók burturúr2gøre forskel (på folk),lærarin tók burturúr;taka eftir1gribe efter,taka eftir knívinum2aftørre (let),taka eftir gólvinum3efterligne, lære ved efterligning af andre,taka eftir e-m4lægge mærke til, erfare,tey tóku eftir, hvussu nógv hann var broytturde lagde mærke til, hvor meget han havde ændret sig5arve(især fortsætte med et hvervel.en bedrift),hann hevur ongan at taka eftir seg;taka fram1tage frem,hon tók vørurnar fram og setti á hillinahun tog varerne frem og satte dem på hylden2udvælge,hann varð tikin fram sum vitnihan blev valgt ud som vidne3fremhæve, lægge vægt på,tað eigur at verða tikið fram, at...det bør understreges, at...4taka fram umanse for at være bedre;taka frá1fjerne et lam fra dets moder2tage farten af en båd,ferðin verður tikin frá3taka segl frábjærge sejl(i dårligt vejr);taka fyri1tage, antage for,ikki var at taka fyri, hvat hann kundi finna uppá;taka ein fyri fulttage nogen alvorligt;tak nú fyri, at ...sæt, at ...;tak fyri tað!mon ikke det!2anse for umuligt,ikki taka fyriikke anse for urimeligtel.umuligt,eg taki ikki fyri tíel.tað taki eg ikki fyridet kan godt være muligt3tage imod betaling(for noget man har solgt)4taka aðrar (el.betri) partar fyri segtage sig sammen, forbedre sig;taka óráð fyrigøre noget uoverlagt, gøre dumheder;(med.)(om sår)tað tók ilt fyri segder kom betændelse i;taka e-n fyri hjartaðvække stærke følelser hos nogen;taka inn1(om båd og skib)báturin tók sjógv innbåden tog søvand ind over rælingen2indtage(om medicin),hon fekk nakrar dropar frá læknanum at taka inn3(ved strømpestrikning)snævre ind, gøre smallere;taka inn at sær1tage til sin barm, omfavne (en),taka barn inn at sær2blive fornærmetel.ked af noget, blive såret af noget,taka e-t inn at sær;taka innanúrtage indvolde ud(af fx får, fugle);taka í1tage (fat) i,hann tók í hana;taka í hondina á e-mtage en i hånden2reparere3begynde at syngeel.kvæde,so tók hann í at kvøða eitt ørindi4(om fisk)bide på krogen,tað tók væl í hjá honumhan fik mange fisk5taka í segabsorbere;taka í nýtslutage i brug;taka hond(ina) í e-t (við e-m)hjælpe til med noget;(talem.)taka lundan í holunitage en på fersk gerning;taka lut í (e-m)deltage (i noget);taka ímóti1modtage,taka ímóti einum brævi;taka ímóti mutritage imod bestikkelse2hilse velkommen,taka ímóti fólki;taka niður1tage ned, nedrive(især om hus),húsini eru niðurtikin2(om bygning)blive revet omkuld(af stormel.brænding),húsini tóku niður av vindi3(datal.)downloade,taka ein film niður av netinum;taka niðurí(om kreaturer)æde græs, græsse,kúgvin tekur ikki niðurí;taka oman avel.omanavskumme (mælk, kogevand),taka oman av mjólk;taka saman1indsamle,taka saman orðafelli2tage hinanden i hænderne for at begynde en dans,annað jólakvøld varð tikið saman í bygdini;taka saman um1tage sig af, drage omsorg for(fx gamle, svagelige mennesker)2konkludere,taka saman um fyrilesturin;taka samanumlave et sammendragel.konklusion;taka sundur1dele,hagin varð tikin sundur millum bygdirnarudmarken blev delt imellem bygderne2(om får)åbne og tage indvoldene ud3holde op med at danse4(om ægtepar)skilles, gå hver til sit,hjúnini høvdu tikið sundur í semju;taka til1nævne som eksempel, henvise til,tikið verður til, hvussu skjótt hon rann2formulere sig,duga væl at taka tilvære veltalende;taka dýranel.grovliga tilbande3begynde,hann tók til at svimja4tá ið til skal takastda det kommer til stykket, da det skal stå sin prøve;til at takasom reserve, ekstra;kornið skal vera til at taka hjá landinum;taka til sín1indtage (madel.drikke),hann hevur einki tikið til sínhan har intet spist2tage til sig(fx et forældreløst barn)3give sig i kast med4taka lítið tilel.taka til í smáumvære nærig;hann tók ikki til í smáum5i ordforb.taka til beinstage benene på nakken, sætte i spring;taka til eygunibegynde at græde;taka til eftirtektartage til efterretning;taka til fostursopfostre (barn);taka til rýmingarflygte;taka til varagemme, opbevare;taka til vitnisfå til at vidne;taka um1gribe om med hænderne,hon tók um høvdið;taka tvørtur um e-nomfavne en2(om båd)vælte om kuld,ein glaða tók bátin umen hvirvelvind væltede båden om kuld,taka um endanfortsætte et arbejde(som en anden har påbegyndt),taka hond umtage hånd om;taka undan1tage bort, tage til side(fx et underlag, en støtte),taka skorður undan báti2(om båd, skib)dreje til, dreje under,skipið varð tikið undan;taka undir1taka undirsamtykke, være enig;taka undir við e-m2taka undir viðistemme,øll tóku undir við niðurlagnumalle istemte i omkvædet;taka upp1trække på land,eingin skipasmiðja kann taka so stór skip upp2tage op, høste,taka upp epli, røturhøste kartofler, rødder3hente, bringe i hus, salte etc.(fx kød fra får, grind),taka grindina upp;taka upp av heystinumfå de slagtede får i hus4(fx om line, garn)trække5rydde op6begynde, påbegynde,taka upp fremmandan siðindføre en fremmed skik7opfatte,taka e-t vælel.illa upp8(tekn.)optage9tage op (til diskussion)10taka upp á tungunatage i sin mund, nævne, sige,hana vil eg nú ikki taka upp á tunguna11tage masker op(ved strikning),taka upp á seg1påtage sig2taka (nógv) upp á segfylde godt ud i tøjet;taka upp í segabsorbere;taka upp eftir1taka upp eftir særrydde op efter sig,takið nú so væl upp eftir tykkum!2taka upp eftir e-mgentage andres ord,tak ikki hetta upp eftir mær!fortæl det ikke videre!;taka upp um segløfte skørterne op (foran);taka uppaftur1gentage, fortælle igen2begynde på ny, genoptage,teir tóku arbeiðið uppaftur, tá ið verkfallið var avde genoptog arbejdet, når strejken var over;taka uppá1(tekn.)optage (på bånd)2tage masker op (ved strikning);taka uppímedregne;taka uppundirbeføle (en kvinde) i skridtet;taka úr1tage ud,taka ryggin úr fiski2(i fårefold)udvælge får til slagtning,á rættini tóku røktingarmenninir úr3tikin úr leikummeget dygtig;taka út1hæve,taka út í sjálvtøkuhæve i en pengeautomat2blive skyllet væk (af brænding),hann tók út3udtage, udvælge,taka út landslið4taka út yvirundskylde;taka útúrtage indvolde ud;taka útyvirundskylde,hann tók ofta útyvir við teimumhan forsvarede dem ofte;taka við1tage imod,hon tók við starvinum2begynde,tá ið jólaføstan tók við3medregne, inkludere,tað verður ikki tikið við í hesum yvirliti;taka við arvimodtage arv;taka við festiovertage en gård;taka yvirovertage,taka navnalóggávuna yvir;taka seg1flytte sig,taka seg á flogstige til vejrs;ravnurin tók seg aftur á veingirnar2taka seg afturopgive sin plan;tað er einki at taka seg aftur í, at ...der er ingen tvivl om, at ...;taka seg burturúrel.burtur úrmelde sig ud af(fx et parti),taka seg fram1bevæge sig fremad,vit máttu taka okkum fram gjøgnum ein stóran, tættan skóg2vokse,bygdin tók seg fram;taka seg niðanflytte sig opad,seyðurin tekur seg niðan;taka seg saman1slutte sig sammen,taka seg saman í felag2blive mindre(i omfang),taka seg sundurgå fra hinanden, opdeles;teir hvíldu, áðrenn teir tóku seg sundur á fjalli;taka seg undangå til side, vige;taka seg upp1hæve sig, stige(fx om en bølge)2løfte sig op,hann tók seg upp á rókina3(om vejret)udvikle sig, blive på en vis måde,so sum veðrið tók seg upp4opstå, opkomme,Golfstreymurin tekur seg upp við Florida;taka seg uppvið;(om spædbørn)begynde at gå;taka seg úr e-mmelde sig ud af noget(fx en konkurrence, forening),taka seg væl útse godt ud;taka sær:taka sær (e-t) nærblive ked af (noget);taka sær avhjælpe,hann tók sær av teimum gomlu;taka sær av løttumslappe af;taka sær ilt av (e-m)blive fornærmet over (noget);takast1brydes2(om gæs)parres3takast viðbeskæftige sig med, tage sig til,eg havi nógv at takast við4fast takist tærdet har du godt af!;tikinbetaget,hann var so tikin av søgunihan var så betaget af historien
takdropi	tagdryp,menn standa undir takdropanum og tosamændene står og snakker under tagskægget;hann er sum takdropin, gevst ikkihan er meget stædig
takdrypp	tagdryp,vindurin sleingir takdryppið í andlitið á fólkivinden slynger tagdråberne i ansigtet på folk
takferð	i ordforb. somvera (komael.fara) í takferð við1være i færd med, være beskæftiget med,hon var í takferð við at mála grundinahun var i færd med at male grunden2have forbindelse med,hesin sami maður, sum hinir ikki altíð koma í takferð viðden samme mand, som de andre ikke altid kommer i forbindelse med3kæmpe imod,teir hildu, at hann hevði verið í takferð við ein kobbade troede, at han havde været i kamp med en sæl;jf.holtferð,takholt
takflag	græstørv til at tække med,grava takflag
takføri	kontakt,missir landið alt meira takførið við hina norðurlendsku mentaninalandet taber stadig mere kontakt med resten af den nordiske kultur;koma í takføri viðkomme i kontakt med, ses,vit mugu koma meira í takføri hvør við annanvi må ses mere
takholt	i ordforb. somvera (koma) í takholt við e-tvære (komme) i gang med noget;hon er í takholt við at vaska særhun er i gang med at vaske sig;hann er ringur at koma í takholt viðhan er svær at komme i kontakt med;tað kann eingin geva seg í takholt viðdet kan ingen begive sig ud i
takjarn	bølgeblik
takk	1tak,stóra takkmange tak;við (sín) gráin takkmed uforrettet sag2tak!,ja takkja tak;nei takknej tak,takkel.takk fyritak;takk fyri hjálpinatak for hjælpen;takk fyri lántak for lån;takk fyri í kvøldtak for i aften,takk fyri síðstel.seinasttak for sidst,sjálv(ur) takkselv tak,takk og tær tað samatak i lige måde;manga takk!tak for mad!,stóra takk!mange tak!, tusind tak!,siga takksige tak;takk fái Gudgudskelov
takka	1takke, sige tak,takka (e-m) fyri e-ttakke (nogen) for noget,hon takkaði honum fyri hansara makaloysihun takkede ham for hans hjælp;hann takkaði fyri gávunahan takkede for gaven;takka fyri segsige tak for selskabet, samværet, for i aften etc.;hann hevur bara sær sjálvum at takka (fyri tað)han har kun sig selv at takke for det;tað er ikki mær (fyri) at takkadet kan man ikke takke mig for;tað var snarræði bilstjórans fyri at takka, at tað varð ikki samanstoyturdet var takket være chaufførens rådsnarhed, at der ikke blev sammenstød;tað var Gudi fyri at takkadet kunne man takke Gud for;takka tilvære glad for, være tilfreds;hann takkaði til, at hann var heilskapaðurhan var glad for, at han var uskadt2(rel.)takke, forherlige, ære,Gud, vit prísa og takka tærGud, vi lovpriser og takker dig;tilbiðja, lova og takkatilbede, lovprise og takke
takkarbræv	takkebrev
takkarbundin	bundet af taknemlighedsgæld,vera takkarbundin at e-mvære en tak skyldig
takkarbøn	(rel.)takkebøn
takkargáva	takkegave
takkargerð	taksigelse
takkargudstænasta	takkegudstjeneste
takkarheilsan	takkehilsen
takkarkort	takkekort
takkarkvøða	takkehilsen
takkarleysur	uden tak, upåskønnet,(ordsp.)tung er takkarleys gerðtung er takkeløs gerning
takkarløn	tak for sin umage (hjælpsomhed),er hatta takkarlønin, eg fái?er det takken, jeg får?
takkarorð	takkeord
takkarrøða	takketale,halda takkarrøðuholde takketale
takkarsálmur	takkesalme
takkarskriv	takkeskrivelse,hann sendi takkarskriv til grunninhan sendte en takkeskrivelse til fonden
takkarskuld	taknemmelighedsgæld, taknemlighedsgæld,standa í takkarskuld (til e-n)stå i taknemmelighedsgæld (til nogen)
takkarsongur	takkesang
takkartala	takketale
takkir	setøkk
takkla	(idr.)takkla (e-n)tackle (nogen)
takkling	(idr.)tackling,rein takklingren tackling
takklæti	taknemmelighed, taknemlighed, erkendtlighed
takkol	(geol.)det øverste kul i kullag
takksamur	taknemmelig, taknemlig, forbunden
takksemi	taknemmelighed, taknemlighed, erkendtlighed,sýna takksemivise taknemmelighed
takmót	(husbyg.)grat
takpapp	(husbyg.)tagpap
takpláta	tagplade
takrenna	(husbyg.)tagrende
takskegg	tagskæg
taksteinur	tagsten
takstigi	tagstige
takstræ	(bot.)takstræ, taks(Taxus baccata)
takstur	takst
taksviður	(bot.)takstræ
takt	(musik)takt,ein valsur gongur í 3 / 4 takten vals går i 3 / 4 takt;halda taktinaholde takten;ganga í taktgå i takt;syngja í taktsynge i takt
taktfastur	taktfast
takti	setekja 2
taktslag	(musik)taktslag
taktur	1tækket,hoyggjhúsið var takt við hálmihøladen var tækket med halm2ganske bedækket, dækket,(poet.)taktar eru tær(t.e. oyggjarnar)við mjøll um vetrartíðøerne er bedækket med rimfrost ved vintertid
taktvísi	(musik)taktmåler
takvindeyga	tagvindue
tal1	1(mat.)tal,hava (el.vita) tal á (e-m)tælle (noget);so nógv at ikki fæst tal áså mange at de ikke kunne tælles,jf.tølur;missa taliðel.fara av talinumløbe sur i tælling;vera nógvir í talivære talrige, være mange;tey vóru tilsamans 70 í talide var 70 tilsammen;(talem.)tað er tal og lítið valantallet er stort men kvaliteten ringe;tað er kanska eftir tali og ikki eftir validet er måske ikke kvaliteten det kommer an på2taltegn, ciffer,arábisk tølarabiske tal;rómartølromertal;eitttalettal;trítaltretal;fimmtalfemtal;áttatalottetal3(lingv.)tal, numerus,navnorð hava tvey tøl, eintal og fleirtalnavneord bøjes i to tal, singularis og pluralis
tal2	1tale, snak,í orð og tali ord og tale,vera vinarligur í orð og talvære venlig at tale med;í orð og tal kundi hon mangan vera greflighun kunne være plump at snakke med;í dagligum talii daglig tale;ikki vera tal umikke være tale om,tað var ikki tal um at leggja á fjørðindet var utænkeligt at begive sig ud på fjorden2samtale,ganga á tal við (e-n)tale med nogen om noget;koma á tal við (e-n)komme til at tale med, falde i snak med,hann er so trekur at koma á tal viðhan er så vanskelig at komme i kontakt med;har komu vit á tal við íslendingarder faldt vi i snak med islændinge;koma upp á talkomme til at tale om,útróðurin kom upp á talsnakken begyndte at dreje sig om bådfiskeri;koma upp á tal viðkomme til at tale med,tá kom hon upp á tal við meg um ættarliðda begyndte hun at snakke med mig om slægt;fáa e-n í talfå en i tale;bjóða til talskalde på, gå hen for at tale med,hann tordi ikki at bjóða henni til talshan turde ikke at snakke med hende;eg bjóðaði honum til tals, men hann svaraði mær ikki afturjeg forsøgte at tale med ham, men han svarede ikke;hatta býður ikki fólki til talshan / hun taler ikke med folk;koma til talskomme til at tale med, komme i kontakt med,hon kom honum ikki til talshun kom til at tale med ham3omtale,halda nógv tal av (e-m)være glad for, rose (en)
tala1	tale,í dagligari talui daglig tale;í orð og talui udtryksmåde,snúin í orð og talugod til at belægge sine ord;í skrift og talui skrift og tale;halda taluholde en tale;hon endaði talu sínahun sluttede sin tale;(lingv.)beinleiðis taladirekte tale
tala2	1tale, sige,eingin talaði orðingen sagde et ord;hann tordi ikki at talahan turde ikke lukke munden op;tala ikki!, tig og tala ikki!det er dog for galt! det siger du ikke!(for at vise forbavselse o.lign.),at hann skal tora at tala!han burde holde sin mund!;hon vildi ikki havt talaðhun angrede, at hun havde sagt det;tað talast ikki eitt orðman kan ikke sige et ord, man kan ikke lukke munden op;talar tú!hvis du sigerel.vover at sige et eneste ord, så ...;hitt talaða føroyska máliðdet talte færøske sprog2kalde på, råbe,tala tú inn í kjallaran at vita, um hann er harråb du ind i kælderen for at vide, om han er der3holde tale  / /medtala atgøre indvendingel.indsigelse;tala ásige noget til en, kalde på en,ikki torir hann at tala á hanahan tør ikke sige noget til hende;tala frá:tala e-n frá e-movertale en til at opgive noget;tala fyri:tala (e-t) fyri e-mfortælle nogen noget,eg skal siga tær tað, lovar tú ikki at tala tað fyri nøkrumjeg skal sige dig det, hvis du lover ikke at fortælle det til nogen;tala inn:tala inn (á band)indtale (på bånd);tala samantale sammen,tey talaðu ikki saman;tala til:tala til rættistale til rette, mægle,hann fór inn og ætlaði at tala teir til rættishan gik ind for at tale dem til rette;tala um:tala um e-nomtale en;tað er ikki um at talaselvfølgelig, det er da klart, det kan du være forvisset om;tala upp:tala upp ásige med sikkerhed;tað skal eg tala upp á hann, at ...det skal jeg indestå for, at han ...;tala e-n upp í lagsnakke en efter munden;tala viðtale med, snakke med,eg havi ikki talað við nakran um taðjeg har ikke nævnt det for nogen  / /tala seg:tala seg heitansnakke sig varm;tala seg saman um e-ttale sig til enighed (om noget);teir tala seg saman um, hvussu best er at gerade bliver enige om, hvad der er den bedste løsning
talan	snak,eftir nøvnunum at døma er talan um somu ættargreinefter navnene at dømme er der tale om den samme slægtsgren;ikki talan um1ikke tale om, ikke på vilkår,ikki vera talan umvære umuligt,nú var ikki talan um at halda leiðina framnu var det umuligt at fortsætte2ganske vist,tað var ikki talan um, bað meg bara komadet var i orden, hun bad mig blot om at komme
talarapallur	talerstol, talertribune
talarastólur	talerstol
talari	taler
talblindi	talblindhed
talblindur	talblind
talbrot	(mat.)brøkdel;jf.nevnari,teljari
taldi	setelja
talfrøði	(mat.)aritmetik, tallære
talfrøðiligur	(mat.)aritmetisk
talfylgi	(mat.)talfølge
talgilda	(datal.)digitalisere
talgilding	(datal.)digitalisering
talgildis-	digital
talgildur	(datal.)digital,ur við talgildari vísingur med digital visning;talgild teldadigital computer;jf.samgildur
talingur	tað er ikki talingur um1det er der ikke tale om2det er så aldeles givet
talja1	talje
talja2	talje
talknappur	(datal.)numerisk tast
tallerkur	(talesp.)tallerken
talmerking	nummerering
talmerkja	nummerere
talmerkjari	nummeratør
talmongd	(mat.)talmængde
talorð	(lingv.)talord(numerale),fx"ein", "tveir", "tríggir", "fyrsti", "annar" og "triði" eru talorðfx "en", "to", "tre", "første", "anden" og "tredje" er talord
talrøð	talrække,í talrøði rigtig rækkefølge, fortløbende(om tal)
talseta	(musik)becifre
talseting	(musik)becifring
talskipan	(mat.)talsystem;jf.tíggjutalsskipan
talsmaður	1talsmand, fortaler,vera talsmaður fyri e-nvære talsmand for noget2(bibl.)talsmaðurinHelligånd, Guds ånd
talstavur	(mat.)ciffer
taltekn	ciffer,vit hava tíggju talteknvi har ti cifre
talubrek	(med.)talefejl
talufrælsi	(jur.)ytringsfrihed, talefrihed
talugávur	talegaver,hava góðar talugávurhave store talegaver
talugøgn	(lingv.)taleorgan
talumál	talesprog
talutíð	taletid,talutíðin er fimm minuttirtaletiden er fem minutter
