áarhestur	(dj.,sj.)áarross
áarhylur	hylur í á
áarkoppur	(plfr.)hóvblað
áarliða	liða á bøgarði sum á rennur ígjøgnum
áarliði	áarliða
áarlop	tað at ein á loypur(t.d. í toybili og rívur grót, eyr og mold við sær),stórur skaði av skriðu og áarlopi
áarløka	(stb.)áarløkur
áarløkur	lítil á, løkur
áarmaður	(Vágar)maður sum fiskar síl á vøtnum
áarmeldur	meldur undir fossiel.í hyli í á
áarmosi	(plfr.)álvagras(Fontinalis antipyretica,Astrophyllum punctatum,Mnium serpyllifolium)
áarmunni	(stn.)áarósi
áarmylla	áarmylna
áarmylna	mylna ið gongur við vatni
áarneliksrót	(plfr.)slag av neliksrót(Geum rivale)
áarósi	ósi;(stn.)Áarósibýur í Jútlandi(Aarhus)
áarpisa	1lundapisa ið kemur oman eftir á(komin inn yvir land og mist flogið)2(flutt m.)smádrongur ið liggur nógv í áum og hyljum og spælir,hatta er ein sovorðin áarpisa
áarpláss	(Vágar)staður við vatn har ið menn sita og fiska síl
áarrás	farvegur hjá á
áarrok	tað at áir og fossar fúka upp í stormi
áarross	(dj.)stórt óskapiligt dýr í ætt við svín(livir í vatni),áarhestur, vatnhestur(Hippopotamus amphibius)
áarsandur	(grovur) sandur íel.úr á, eyrur (1)
áarsíl	(fisk.)síl ið livir í áum,áarsíl og sjósíl eru sama slag
áarsjóð	áarsuð,lurta eftir áarsjóðinum til at ætla um, hvaðan ættin kom
áarskrubba	(fisk.,stb.)sandsprøka
áarskúm	skúm í á
áarskúmur	(stb.)áarskúm
áarslýggj	(plfr.)slýggj í áum
áarsteinbrot	(plfr.)slag av steinbroti(Saxifraga rivularis)
áarsteinur	steinur íel.úr á
áarstoytingur	áarføri (2)
áarstrekkur	streymur í miðjari á
áarstreymur	streymur í á
áarstubbi	stutt á
áarsuð	suð frá á
áartræ	stórt (reka)træ sum brúgv um á
áartrøll	(dj.)ormvera hjá heksmanni
áartunga	tunga 1(6)
áartutl	tutlandi ljóð frá á
áartúsundblað	(plfr.)slag av túsundblað(Myriophyllum alterniflorum)
áarvatn	vatn íel.úr á;sbr.kelduvatn
áarvegur	(stn.)vegur fram við á
áarvøkstur	áarføri (1),um náttina kom áarvøkstur;tá ið áarvøkstur er, verður vatnið brúnt av mold
ábart	(óregl.)->ábært
ábati	vinningur, úrtøka
ábeint	beint yvir av, áraka,ábeint e-n;eitt vindeyga ábeint prædikastólin;hann bíðar har, til djórið kemur ábeint hann;hann kom ábeint Vágar
ábekkur	(stb.,bát.)leysabekkur
ábending	tað at bendael.vísa (e-m) á (e-t),hann gav honum manga ábending um tað
áberandi	sbr.bera á
áberi	(løgfr.)ákæri, atsóknari(í rættarmálum)
ábersla	(lit)dámur,hann hevði hvítt hár við gulari áberslu;sbr.bera á
ábinding	tað at binda á(t.d. teym á línu)
ábindingarknútur	(sjóm.)knútur sum teymur verður knýttur í teinateyggju við[da.flagknob]
ábindisknútur	(sjóm.)ábindingarknútur
ábit	1fyrsta máltíð á degnum, morgundrekka, morgunmáli,jólamorgun fekk alt húsfólkið ábit: kaffi, smør og breyð og jólakøkur;sbr.morgunmatur (2)2(stb.)lítil máltíð framíhjá, argjamáltíð,hann fær sær e-t til ábit
ábitaleysur	sum einki hevur leskað um morgunin, fastandi
áblástur	(málfr.)blástur 1(3)
áborin	l26:væl áborinvæl fyri, ið hevur nakað av at standa,onkur var so væl áborin við døgurðamati;tá ið seyðinum veit væl við á vári, verður sagt, at hann er væl áborin
áborist	síberast á
ábót	1umvæling, umbøting,hann læt gera stóra ábót á kirkjuna2(gl.)ískoyti, viðbót
ábreiða	(sj.)teppi, áklæði
ábreiðsla	1deilan, hartan, skortfleingja, atfinning,geva e-m ábreiðslu2e-t breitt á bøin til taðingar, áburður (3)
ábrek	skaði, løstur, snuddur,tað er ikki so væl vorðið, tá man hevur fingið ábrek(tá ið heilsan er farin at bila)
ábrenning	tað at brenna á (við ódnarveðri),upp undir ábrenning tíggjar streymurin sær ofta illa
ábreyt	(gl.)áarbakki
ábundin	síbinda á
áburður	1kneysiel.kongur 2(1) at leggja bandel.línu um(serst. í bjørgum)el.at binda bát við2(stb.)bandel.lína løgd um áburð,leggja áburð;áburðurin hekk fyri summarið3tøð breidd á bøin, ábreiðsla (2)4tilfar á vegir
áburra	(fisk.)útl. vatnfiskur(Perca fluviatilis)
ábúgvi	(gl.)íbúgvi,landsins ábúgvar
ábygdur	sum bygt er á
ábyrgd	1tað at vera ábyrgur, ábyrgsla, andsvar,hava ábyrgd av e-m2(løgfr.)borgan[da.kaution]3(løgfr.)veð, trygd(t.d. seljara fyri at lutur er í lagi)[da.garanti]
ábyrgdarblaðstjóri	blaðstjóri við ábyrgd av blaði (3)
ábyrgdarbræv	(postm.)innskrivað bræv merkt "R"
ábyrgdarfullur	við stórari ábyrgd(arkenslu),ábyrgdarfullir borgarar
ábyrgdari	(búsk.)1ein ið veitir veð fyri e-m2fólk ið hevur sett ábyrgdarpening í sparikassa[da.garant]
ábyrgdarkensla	kensla fyri egnari ábyrgd og skyldu
ábyrgdarleysur	við ongari ábyrgd(arkenslu)
ábyrgdarloysi	tað at vera ábyrgdarleysur
ábyrgdarloysingur	ábyrgdarleysur persónur
ábyrgdarmaður	(løgfr.)ein ið gongur í ábyrgd fyri e-n[da.garant]
ábyrgdarmikil	ið leggur (mikla) ábyrgd á e-n,ábyrgdarmikið verk
ábyrgdarpeningur	(búsk.)peningur til ábyrgdar (trygdar) fyri e-m
ábyrgdarprógv	(búsk.)skrivligt prógv um ábyrgd (3)
ábyrgdartrygging	(trygg.)trygging ið tekur við ábyrgd av skaðagerð
ábyrgdarvandi	(trygg.)hættael.váði í samb. við trygging
ábyrgdarvitska	tilvit um ábyrgd
ábyrgdarøki	øki (2) sum ein hevur ábyrgd av,økini, ið frameftir gerast kommunal ábyrgdarøki heilt ella partvíst, eru barnavernd, stuðlar innan dagstovnaøkið, stuðul til umsorganararbeiði o.s.fr.
ábyrgdast	(óregl.)->ábyrgjast
ábyrgjast	taka ábyrgd av, svara fyri,ábyrgjast e-n;ábyrgjast lán fyri e-n
ábyrgsla	1ábyrgd,eg skal gera tað, men eg taki tað ikki í ábyrgslu2varðveitsla(við serst. ábyrgd),vit hava kannuna í ábyrgslu her í húsinum
ábyrgur	sum ber ábyrgd
ábæri	staður har sum ábært er, andglettur
ábært	opið fyri vindi, ástatt,har er (so) ábært;sbr.ábærur
ábærur	(sj.)opin fyri vindi,hagin er berligur og ábærur;tær ábæru brekkurnar;sbr.ábært
ábøting	umbót, ábót
Ádam	(bíbl.)mansnavn(eis.Adam[a:dam]ogÁdómur),(plfr.)Ádam og Evabørkubóndi(hann myrkur, hon ljós);(tilt.)nú er Ádam deyður(sagt tá ið e-t er liðugt sum hevur verið leingi í gerð)
ádamsskógvar	k flt37:í ádamsskómberføttur, skóleysur,ikki dámligt, at tey komu í ádamsskóm á veltu, tí tá skuldi veltan verða berlig um heystið
ádeinging	hørð ríðing
Ádómur	síÁdam
ádráp	váttel.dripið hoyggj uttan á sátuel.des, dráp 2;sbr.drepa (5)
ádrigin	(veðurfr.)við spjøddum skýggjum á luftini,ádrigið og regn;sbr.draga á luftina
ádú	(til at vísa undran o.tíl.)nei, álvara!
áðni	í áðni[ʊiˈjɔanɪ]fyri løtu síðan, nýliga
áðrenn	1sbfyrr enn, áður enn, innan 2(1),áðrenn langt um líður;flundran var komin undir høgg, áðrenn hann kom á føtur2fsfyri (12), undan (7),áðrenn døgurða
áður	1hjfyrr, í forðum,áður í fyrndinií avgomlum døgum;áður ennáðrenn (1)2sbáðrenn (1),(kvæð.)fyrri hugsaði tú fals og svik, áður tú mælti hetta
áðurnevndur	fyrrnevndur
áeggjan	tilstudling, eggjan, ákoyrsla
áfall	(kvæð.)brotasjógvur,har var brim og áføll stór;áfall var hitt mesta
áfallin	1ið sær bara gott við summum og ilt við øðrum,hann er so áfallin2(um metal)sum fallið er á,gullið er áfallið;sífalla á3(um turt kjøt)blámað,áfallið kjøt er einki borðprýði(RJ Ymist90)
áfast	fast (við),áfast við húsið
áfastaseyður	(stb.,sj.)áseyður
áfastur	1sum hongur saman (við), samfastur,hólmurin og oyggin hava verið áføst áður;áfastur viðfastur í;Ytstastova er áføst við húsini úti í Stovu2saman í bardaga (glímu)el.deiling,teir vóru áfastir3(um hund og tík ið makast),hundurin var áfastur við tíkina;tey eru áføst
áfatt	l h:vera áfattbila, vera galið,okkurt er áfatt;nú skilti hann, hvat áfatt var
áfella	áfelli
áfelli	(bát.)lítil hill millum bondini at leggja agn á(Ev);sbr.álag (5)
áfesti	(alisfr.)tað at e-t festist á, loðarel.tekur við(adhæsion)
áflatur	(heldur) flatur,summi gera drýlin áflatan;ærin hevur áfløt horn
áfløði	(jarðfr.)tað at sjógvurin skjýtur seg inn yvir land(tí at landið søkkurel.sjógvurin rúmøkist)[da.transgression]
áfok	(jarðfr.)vindborið tilfar ið legst á lendi
áfram	longri fram, áleiðis,halda áframhalda fram
áfýsn	lyst, trá, girnd,syndin kallar á tínar ringastu áfýsnir
ágangandi	1áleypandi, frekur,teir eru so ágangandi og ljótir í munninum2lh nút:koma ágangandikoma (av hending) framvið
ágangin	ágangandi (1)
ágangsmaður	álopsmaður, yvirgangsmaður
ágangur	1trýst, hóttan, hørð viðferð,plantan tolir nógvan ágang;standa stinnur móti útlendskum ágangi2pína, verkur,tá ið ágangurin var harðastur;hann liggur við ágang(eymkar seg)3har ið rákið er harðast,ágangurin fór skáldandi eystur eftir Fjørði;skipið fór gravandi gjøgnum allan ágangin;uttan fyri ágangin var nógvur seiður at fáa
ágarnarbruni	(lækn.)bruni í ágørnini(appendicitis)
ágáva	1samsýning fyri veittan beina[da.sportel, gebyr]2(søg.)skattur sum kongsbøndur skuldu lata triðja hvørt ár(avtikin við lóg 23. apríl 1897)
ágeingin	(upprfr.)->ágangin
ágerð	(alisfr.)kraft ið virkar á e-t,ágerð og andgerð[da.aktion]
ágirnd	sterkur hugur at fáa, grammleiki(eftir ognum)
ágiti	frægd, giti, umrøða (um e-n)
ágonga1	ágangur 1,órørd av allari ágongu
ágonga2	(stb.)skipan (av seyði)
ágongd	ágangur (1)
ágongdur	1ágangin,ósmæðið og ágongt2sum ein lættliga (av óvart) kann ganga seg á (og snáva um), árendur,steinurin er so ágongdur
ágonguseyður	(stb.)áseyður
ágóði	1serstakar sømdir, fyrimunur, umloysur (1),ein skipan, har teir fyrimunir og ágóðar, vit hava av at vera í ríkisfelagsskapi, eru varðveittir;skattgjaldarin hevði fingið fríar ágóðar, bil, íbúð, ljós og hita, og hann hevði ikki uppgivið hesar ágóðar á sjálvuppgávuni2vinningur(av handlio.tíl.),ágóðin av søluni fer til ungdómsarbeiði
ágrýtin	fullur av ágrýtni og virkishugi, virkisfúsur, íðin, raskur
ágrýtni	tað at vera ágrýtin, ídni, íðinskapur
ágørn	1ágarnarslintrur(4 í tali)á kalvagørnum;(tilt.)hetta er gott at fáa niður á ágarnarnar(niður á hjartað);sbr.skúvgørn2(lívfr.)blindtarmur, langabotnur (2)(á fólki)
áh	(til at vísa gleði, samkenslu og sorg)
áhald	áhaldni,eg átti ikki tykkara áhald
áhaldandi	1sum heldur leingi á, seigur2varandi, drúgvur,áhaldandi stríð, veðuro.s.fr.
áhaldin	áhaldandi (1)
áhaldingarblað	áhaldsblað
áhaldni	tað at vera áhaldin, seiggi;sbr.áhald
áhaldsblað	1(kortsp.)høgt kortablað(t.e. blað, ið vert er at halda á),fært tú eitt áhaldsblað, so fá tær gávuna2(flutt m.)hent hjálparamboð, álit,prukkan er áhaldsblaðið hjá mær
áhaldsi	e-t(jarn, træ el. tíl.)ein fær sær upp í hondina til verjuel.amboð
áhaldsin	1snáva á, misstíga seg,hann hevur verið áhaldsin og gliðin útfyri;vera áhaldsin á sporinumstíga skeivt og glíðael.snáva2ikki fáa fatur á, ikki røkka,hann var áhaldsin, og hondin glapp av og misti takið;hann var áhaldsin á seyðinumhann misti takið á seyðinum
áheitan	tað at heita á, bøn
áherðing	1dentur, tyngd, áherðsla(t.d. á e-t ið sagt verður)2(málfr.)herðing (3), trýst (3), tyngd (3),áherðing á fyrsta stavilsi
áherðsla	áherðing (1),leggja áherðslu á
áhildin	(Suð.)áhaldandi,hann svimur skjótt, men ikki er hann áhildin;veðrið er so áhildið
áhittin	ið dugir væl at finna uppá, uppfinningarsamur
áhoyrandi	hjí osb. sumtiltikin bæði áhoyrandi og avhoyrandi(bæði meðan hann var hjá og frá)
áhoyrari	ein ið lýðir á, lurtari
áhoyriligur	verdur at hoyra(Ev)
áhugabólkur	bólkur av fólki við somu áhugamálum
áhugaður	við áhuga, íðin(fyri e-m),vera áhugaður íel.fyri e-m
áhugafelag	felag av fólki við somu áhugamálum(sjónleiki, ítróttio.tíl.)
áhugaleikari	sjónleikari ið leikar av áhuga í fríløtum(ikki yrkislærdur);sbr.yrkisleikari
áhugaleysur	við ongum áhuga, líkasælur
áhugaloysi	tað at vera áhugaleysur, ansaloysi
áhugamál	1e-t sum hevur áhuga e-s2mál ið liggur e-m frammarlaga í huga, málevni ið ein vil fáa framt[da.interesse]
áhugamikil	sera áhugaður
áhugasamur	áhugaður
áhugaverdur	sum vekur áhuga, forvitnisligur
áhugi	hugur (fyri e-m), vilji (til at fáast við e-t),hava áhuga í e-m;hava áhuga á e-m;hava áhuga fyri e-m;eiga áhuga e-s
ája	so, meðni(sipar til uppgávu el. gremjing),ája, tungligt er;ája, ája, eg meini tað;ája, kom so meðni(jánkaslig játtan)
ájavnt	1í somu hædd sum, javnhøgt og, til hæddar sum,kovareisingin lá ájavnt við teigin oman fyri húsini;(flutt m.)koma upp ájavnt við danir2(sj.)javnfjart við, við síðuni til,húsini standa ájavnt við ánna
ájátta	geva samtykki sítt, játta
ájáttilsi	ájátting
ájátting	samtykki, játtan
áje	á Gud!
ájú	jú vist!
ákall	áheitan (á Gud), bøn
ákalla	heita á, biðja til,Harranum lovið, ákallið hans navn
ákallan	ákall
ákarði	ovari karði, yvirkarði
ákast	kast (eftir e-m),hatta var eitt ordiligt ákast, hann fekk(ein sátustein millum herðarnar);sms.jarð-
ákenn	tað ið ein kennir á særel.hevur varhuga av
ákenning	ákenn,skýmingin hevði eina nívandi ákenning í viðføri
áklæði	1(gl.)ullint vovið seingjarteppi;sbr.rekkjuváð2klæðing á húsgøgnum
ákoma	e-t ið er komið á(t.d.smitta, sjúka),tann, ið gav sær far um hesa løgnu ákomu
ákomandi	1l óbið hendir, kemur á,ákomandi brek2l óbbyrjandi,ákomandi gott lag3lh nút:ikki ákomandi(hjá fugli)ikki sleppandi á reiðrið(t.d. fyri ófriði)
ákomin	síkoma á
ákoming	(No.)staður(á sjónum)har ið eystfall og vestfall møtast
ákoyring	1tað at koyra á, skunda undir2serst.fltábreiðsla, deiling,hann fekk ákoyringarnar
ákoyrsla	áeggjan
ákæra1	uppáhald um at ein er sekur í e-m, kæra 1, klaga 1, kærumál
ákæra2	kæra, reisa ákæru ímóti, klaga 2(serst. fyri rættinum)
ákæri	(løgfr.)tann ið ákærir, atsóknari, áberi,móts.verji
ákærubonkur	í osb. sumsita á ákærubeinkinumvera ákærdur(í einum máli)
ákæruleysur	(løgfr.)ikki ákærdur(Tingb. 1615-5433)
ákærurit	(løgfr.)skrivlig ákæra 1 at leggja fyri rættin, klagurit
ákæruvald	(løgfr.)hitt almenna sum ákæri(hevur rætt til at seta fram ákæru í ávísum málum)
ál	1smøl leingjael.reim(serst. av húð el. roð),álur 2(1),(orðt.)gott er at rista breiðar álir av annans (annars) mans húð(um)tað er gaman í at gera sær til góðar av tí ið onnur eiga2húðál, stunga (á ongli)3bukt av neytahúð í endanum á bátslínu4rípa, strípa,eftir búkinum gongur ein smøl ál5tað seinasta av sjóvarfallinum í einum firði tá ið vent er við bæði londini, streymál, tráður (av streymi)6leingja sum hoyggj verður lagt upp í(í staðin fyri klúkar),sperðil (4),leggja upp í álir;sms. t.d.áttati-,húð-,onguls-,streym-
ál-	síal-
ála	1ríva, skræða(sundur í álir),ála sundur;ála (klæðini) burtur av e-m;gluggatjaldið er álað(skrætt, í lepum)2tað álar í streyminumtað er ógvuligur meldur í rákinum;tað álaði upp frá botni(bullaði ógvuliga í streyminum);sbr.áling
álag	1listiel.hill at leggja e-t á(t.d. fjøl negld upp undir loftsbitar),bókin liggur á álagnum2belti (6) um hjall innan3hellael.træ yvir smogu í seyðarætt, smogusteinur,álagið er ein hella;álagið er úr rekatræ(RJ Ymist67;70)4(bát.)tvørtræ sum leysabekkur hvílir á(Sv)5(bát.)fjøl skorðað millum knøini (6) at hava agn á;sbr.áfelli
álagdur	1sum lagdur er á,álagdar treytir;sekt, sum honum var áløgd;(bát.)stokkarnir vóru álagdir;(Suð.)við spent og álagtvið nógvari ferð, í størsta skundi(Sv);sbr.spentarál,áløgd2rúnabundin,malargrótið í Fámjin er álagt(flytur seg ikki);síleggja á
álagras	(plfr.)slekt í krossblómuætt(Subularia);sms.tjarnar-
álakálvur	(fisk.)lítil álur(heldur størri enn álvinda)
álakkur	(sj.,stb.)ein sum er uppi í øllumel.leggur seg út í alt, framligt fólk
Áland	oyggjaland millum Finnlands og Svøríkis
álandsvindur	vindur inn á land, havætt,móts.avlandsvindur
álaroðsla	slipa av áli,(fólktr.)álaroðslu út í drekka(móti drykkjulysti)
álasipa	1fleingja(við koyrli)(Sv)2harðlig deiling(Sv)
álaslipa	slipa av áli
álating	tað at lata (løg) á
álát	álating
álegging	1tað at leggja (línu) á,hann var oddamaður við áleggingini2tað at leggja (hendurnar) á,álegging handa mína3tað at áleggja (e-m e-t), (strong) boð,tænari hevði álegging um at nýta kalt vatn, um kongur vildi ikki vakna
áleggja	1geva (strong) boð, krevja,áleggja e-m e-t:hann álegði teimum ikki at siga nøkrum frá2(um greðing)makast við (ryssu),hesturin álegði ryssuna;ryssan varð áløgd(av hestinum);síleggja á;sbr.áløga
áleiðis	1á veg fram, á leið, ávegis,koma (e-m) áleiðisfáa í lag, fáa framt,tað, hin gamla kom áleiðis, var ikki mikið;ikki koma áleiðisikki koma útfyri,skipið kom ikki áleiðis at føra allar vørurnar2fs(sj.)áraka,marknasteinurin stendur áleiðis lyktarsteyran
áleikandi	sum leikar á, tíðarbærur,áleikandi spurningur[da.aktuel]
álendingur	fólk íel.úr Álandi
álendskur	íel.úr Álandi
áleypandi	1framførur, ágangandi, frekur2(um lit, mynstur)bramsligur, ágangandi;sbr.leypa á
áleypari	(ítr.)framherji
áliðin	útliðin
áling	(Suð.)streymhart øki, meldur av streymi,teir komu í eina øgiliga áling;seiðurin tekur best úti undir álingini;sbr.ála
álinjusamband	(teld.)samband á linju (3),bankin hevur álinjusamband(við teldumiðstøð)[en.online]
álit1	1tað at líta á (e-n), tað at trúgva (e-m), lít, troyst,hava álit á e-m2eginleiki hjá e-m(fólki el. luti)ið vekur álit,einki álit er í honumel.tí3tað ið ein hevur at líta á,sjógvurin var álitið;lærarar okkara, álitið hjá Føroya fólki
álit2	skrivlig frágreiðingel.meting(t.d frá nevnd ið hevur viðgjørt e-t mál),nevndarálit,nevndin hevur lagt fram álit um málið
álitis-	álítandi, ið ein kann líta á, dyggur,sms. t.d.-bátur,-fólk
álitisband	(bjarg.)band ið lítandi er á(t.d.til lesning),hetta verður ikki brúkt til álitisband aftur(hevði verið havt til rossatjóður)
álitisfólk	1álítandi fólk2fólk ið umboðar starvsfelagar sínar
álitisfulltrúi	(sj.)umboðsfulltrúi
álitiskvinna	1álítandi kvinna2kvinna ið umboðar starvsfelagar sínar
álitismaður	1álítandi maður2maður ið umboðar starvsfelagar sínar
álitismikil	sum hevur álit á øðrum, ið trýr øðrum væl
álitisprógv	(sj.)álitisváttan
álitisstarv	starv (oftaólønt) ið ein verður valdur til av fólki ið hava álit á e-m,formansskapurin er ólønt álitisstarv
álitisváttan	váttan um álit á e-m(serst. í stjórnmálum),tingið ger stjórnini álitisváttan
álits-	(sj.)álitis-
álíkna	s30:álíkna skattrokna út og áseta skatt
álíkning	1tað at álíkna skatt2tann skattur ið er álíknaður eitt fíggjarár,kommunan skyldar tvær álíkningar
álíkur	(kvæð.)sum líkist (e-m), líkur,álík var hon tygara brúður;vit eru tvær systrar álíkar
álítandi	at líta á, lítargóður, dyggur
áljósur	(óregl.)->alljósur
álka	(fugl.)slag av svartfugli(Alca torda);(tilt.)sum álkanillsintur;(tilt.)tað stóð sum millum álkuna og lomvigan(á jøvnumt.d.í kappróðri);sms.gras-
álkubøli	stað har ið álka eigur
