ídnaðarfiskur	fiskur veiddur til ídnað(til mjøl, lýsi o.a.)
ídnaðarframsýning	framsýning av ídnaðarvørum
ídnaðargrein	framleiðslugrein í ídnaði
ídnaðarkollvelting	stórbroyting í vinnulívinum av tøkniligum ávum(t.d. í 18. og 19. øld)
ídnaðarland	land við framkomnum ídnaði
ídnaðarligur	viðv. ídnaði
ídnaðarmaður	maður sum rekur ídnaðarvirki
ídnaðarsamfelag	samfelag við framkomnum ídnaði
ídnaðarsild	sild veidd til ídnað,móts.matsild
ídnaðarskip	(skip.)fiskiskip sum veiðir til ídnað,teir hava eisini stór ídnaðarskip, flótandi virki, har øll veiðan verður virkað og tilgjørd
ídnaðarstreymur	(ravm.)ódýrur ravmagnsstreymur til ídnaðar
ídnaðartrolari	(skip.)trolari sum veiðir til ídnað
ídnaðarvirki	(stór) verksmiðja
ídnaður	skipað vøruframleiðsla úr ráevnum(vanliga á verksmiðjum og við maskinamboðum);sms. t.d.fiski-,flaka-,grót-,heima-,jarn-,mat-,olju-,stál-,tung-,vápna-
ídnast	s74í osb.ídnast ikkiorka ikki, megna ikki(at gera e-t);tað ídnast ikkitað nyttar ikki,tað ídnast ikki at slíta dáar upp, tað verður líka nógv aftur um nakrar dagar;her ídnast ikki við fisk(verður ikki oyðið)
ídni	tað at vera íðin, ágrýtni, arbeiðssemi, íðinskapur,norður gjøgnum trøini floymdi Áin Mikla eftir grótinum í sínum ídni at røkka havinum
ídning	tað at ídna
íða	1meldurstreymur2afturundirgerð,íðan er uppi;eingin íða kemur upp, fyrr enn tveir tímar eru gingnir av sjóvarfallinum;við landoddar og aðrastaðni, sum harðir streymar renna hvør inn í annan, gerast streingir og íður;(kvæð.)gorpur snurrar sær í klingur rætt sum streymur í íðu
íðan	1(játtandi, eftirlíkandi)íðan so, so noyðist eg at fara meðni2(spotskliga staðfestandi)íðan so!nú soleiðis er vorðið;íðan, íðan!hvat so!3(í ótolnum aftursvari)íðan, hvat vilja tygum, eg skal gera?(álvaratos)
íðin	sum leggur nógv fyri og er eldhugaður, ágrýtin, arbeiðssamur, ivrigur,íðið og virkið er fólkið fram við hesar kyrru strendur;hann hevði verið av ídnastu og dugnaligastu monnum til sjógvin;teir vóru so ídnir at skjóta, at teir gloymdu at halda uppat, tá ið brúðarparið kom í kirkjudyrnar
íðinskapur	ídni
íðka	1fáast við, fremja,íðka ítrótt;ikki kunna íðka spæl sum onnur børn2venja, læra seg (e-t),íðka seg í e-m;deknarnir hildu seg ikki til at lesa føroyskar lestrar, fyrr enn teir høvdu íðkað seg eitt sindur3minna seg aftur á, nýggja upp aftur, lesa upp á,teir íðka upp brúðarvísuna4íðkastfáa meiri ferð, taka dik á seg,hesin meldurin íðkaðist í hvørjum
íðkan	tað at íðka (e-t)
íðkari	ein sum íðkar e-t(t.d. ítrótt)
íðubrot	brot (4) í íðu,einki var at síggja uttan íðubrot allastaðni
íðukálvi	(sj.)íðukálvur
íðukálvur	lítil íða innan fyri meginíðu, endin á eini íðu, afturundirgerð innan fyri afturundirgerð
íðukendur	(um sjógv),við íðum,har er ógvuliga streymhart og íðukent
íðuliga	í heilum, tíðum, ofta, javnan,og tað var íðuliga, at hann noyddist ørindi fyri pápan
íðuligur	sum kemur fyri í heilum, tíður, vanligur,veturin var óvanliga ringur við íðuligum ódnarstormum;vit sóu havið í síni íðuligu skiftan;blonduvatn var íðuligt morgundrekka
íelvi	íborin áeggjan til ávísar ótilvitaðar gerðir, elving (3)[da.instinkt]
ífaring	íferð,skógvurin er ov trongur um ífaringina
íferð	(á skógvi)op fyri fóti, ífaring,skógvurin er trongur um íferðina;sárt kundi tað vera, tá ið íferðin gnagaði inn í fótin
ífesti	(alisfr.)staður har ið fast er á e-m[da.ophængningspunkt]
ífesting	tað at festa í, tendring, kveiking
ífrá	(kvæð.)frá,eg sigi tær satt ífrá;her býr ein kempa skamt ífrá;tríggjar eru gøturnar, ein víkur ífrá,sívíkja;sms. t.d.aftan-,eystan-,fram-,framman-,haðan-,heiman-,innan-,niðan-,norðan-,sunnan-,uttan-,vestan-
ífylla	1fylla(av fjøðurel.dúni),æðudúnsdýna við nógvari ífyllu2smágrót millum fláirnar í tvílaðaðum veggi31búkfylla, matur sum lítið føðsluvirði er í,ífylluna má kríatúrið hava2(flutt m.)e-t sum fyllirel.skroyvir nógv upp og lítið virði er í
ífylling	1tilfar til at fylla í (t.d. veg),yvirhøvur trýtur ikki tilfar til ífylling í lægdirnar;kommunan kann krevja øki til veg og somuleiðis ífylling til vegin2ífylla (3.2),rímsmiðurin, sum plagar at senda Føringatíðindum ífylling
ífyllufóður	fóður til ífyllu (3.1),ífyllufóður sum røtur og epli
íganga	innganga, viðganga, játta,tað mátti hon íganga;tað var sum at íganga, at ein ikki dugdi sítt yrki;hon hevur funnið mann, sum hon fer at íganga at giftast við
ígangur	1(í haga)skipan (4) av seyði,passaligur ígangur;veturin var góður, og nú iðra menn seg um, at teir hava ov lítlan ígang í haganum2sleppingarlamb3yngul(Sv)4(skemt.)uppvaksandi ættarlið, børn, ungdómur,ígangur má vera!;góðan ígang mugu vit hava!
ígða	1(kvæð.)smáfuglaslag,tað søgdu honum ígðurnar, uppi sita í lund2(fugl.)ætt av útl. smáfugli(Fringillidae)
ígegn	1ímóti,(kvæð.)ganga e-m ígegn;ljósins dýrmetta magn floymdi mær ígegn2(stb.)ígjøgn,hann var heilt uppi ígegn;hann slapp heilt upp ígegn
ígera	(lækn.)elva ígerð
ígerð	(lækn.)tað at smittuevni fer inn í lívveru, smitta, fongd(infectio)
ígerðarsjúka	(lækn.)sjúka sum stendst av ígerð, smittusjúka
íggj	í,fara íggj;lata seg íggj;tað hivnaði íggj(Sv)
ígildis	so mikið sum, javnt við(í virði, støddel.nøgd),e-t er ígildis e-t;Suggan í Kirkjubø er ígildis ein mørk av jørð;ein gyllinsmaður átti ígildis eitt riv í hesum seyði
ígjøgn	ígjøgnum,niður ígjøgn;upp ígjøgn;vit skulu niðan ígjøgn(helst barnamál)
ígjøgnum	1fsgjøgnum2hj3allan vegin, heilt, ígjøgn,fara inn ígjøgnum(heilt inn);niður ígjøgnum;prísirnir vóru roknir upp ígjøgnum;tey eru suður ígjøgnum4dýggjvátur, gjøgnvátur, at kroppi,hann er ígjøgnum
ígjørdur	(lækn.)við ígerð, smittaður
ígonga	1áseyðaskipan, ígangur,nú á døgum man ígongan í Kalsoynni vera eini seytjan hundrað seyð2(um ílat)tað sum í gongur,lítilel.stór ígonga
ígongdur	vanligur, algongdur,sigarir vóru ikki ígongdar tá í tíðini
ígrivin	sum er grivinel.ristur í,ein silvurskjøldur við ígrivnum navni
ígrípiligur	ítøkiligur,virkið hjá mær er ígrípiligur veruleiki
ígrønur	sum ber á grønt, grønligur
ígulur	sum ber á gult, gulligur,ein kelda rann har við ígulum vatni
íhald	1slit, steðgur, íhelmingur, hvíld, lið, linki,uttan íhalduttan slit;hann arbeiðir inn í náttina, einans við tí íhaldinum, tá hann etur døgurða2veðurhvíld, skái,eitt íhald var fram undir morgun, men so brast á aftur(linki);síhalda í (2)3(stjm.)afturhald
íhaldsflokkur	(stjm.)afturhaldandi flokkur, konservativur flokkur
íhaldsmaður	maður sum er íhaldssamur, afturhaldsmaður
íhaldssamur	afturhaldssinnaður, afturhaldssamur,bæði fólkini eru eins íhaldssom viðvíkjandi broytingum í málinum
íhaldssemi	tað at vera íhaldssamur
íhampaður	nossliga ílatin(men ikki pyntaður),frúan er eitt sámiligt fólk, tá ið hon er rein og íhampað
íhav	innihald
íhava	innihalda
íheimiligur	íheimligur
íheimligur	hugnaligur, hugaligur, hugfarsligur,har var nossligt og íheimligt;tað er eitt so íheimligt bílæt - skip liggja við seglum;tað hevði verið íheimligt at kent fløvan av einum konufólki;"friður á jørð" - hesi orðini eru okkum so íheimlig at hoyra
íhelmingur	íhald, steðgur,tað var ikki íhelmingur;har var eingin íhelmingur
íhjá	(kvæð.)hjá
íholdan	(átr.)tað at hugsað fyribrigdi fær ítøkiligan form, holdgerð,ein íholdan av øllum, ið ónt og ljótt var(incarnatio)
íholdast	(átr.)klæðast í hold
íholding	(átr.)íholdan, holdgerð
íhylkja	loka inn í hylki[da.indkapsle]
íkast	1so mikið av korni sum latið verður hvørja ferð í kvørnareygað2(gl.)lítil gáva av heystinum(t.d. indur, mørur),eg gav honum eitt lítið íkast3(stb.)e-t ið etið verður niður undir máltíð, undirkast4e-t sum munurel.hjálp er í,vit fingu 20 skippund, so tað var eitt sovorðið íkast5tillag, ískoyti,eitt íkast í kjakið[da.bidrag]
íkleiv	(alisfr.)katoda
íklæðast	(bíbl.)klæðast í, lata seg í,tit hava avklæðst hina gomlu menniskjuna við gerningum hennara og íklæðast hina nýggju
íkoma	1tað at e-t kemur í, byrjan, stovning,tað hevur hesin flokkurin sagt alt síðan íkomu sína;nakað soleiðis mundi íkoman vera hjá teimum(byrjaði tosið hjá teimum)2ígangur (4),hesi børnini eru ikki verst fyri av allari íkomuni í stórbýnum
íkomin	síkoma í
íkorni	(dj.)lítið gnagdýr sum livir í skógum í Evropa og Asia(Sciurus vulgaris)
íkoyring	kv6(stb.)í osb. sumkúgvin krevur stórar íkoyringar(etur nógv)
íkring	kring,landið íkring Jordan;hann leit seg íkring;íkring um ein stein
ílaband	ílatog
ílag	(teld.)inntak (2)
ílagað	sum er avgjørt frammanundan, lagnubundið,tað var ílagað av náttúruni;tað er so ílagað;(kvæð.)verður tær nakað ílagað, tú minst á móður tína(um e-t ilt hendir)
ílagdur	l8(umt.d.líggja)við íløgdum stálivið egg av stáli sjóðaðum inn í jarnið
ílasteinur	steinur á ílatogi, íli
ílat	innanopin lutur sum e-t verður latið íel.goymt í(t.d. spann, kar, kanna, krúss, fløska),ílát;(flutt m.,bíbl.)hesin maður er mær eitt útvalt ílat(amboð);sms. t.d.bark-,drekka-,laka-,salt-,verð-
ílatin	1klæddur,væl ílatin;illa ílatin2hampaður,eldri menn vóru í bláari húgvu, tá ið teir vóru ílatnir;sbr.lata seg í
ílating	tað hvussu ein er ílatin,á, tann ílating!(illa ílatin)
ílatog	togel.band við steini í endanum(til at festa bát á floti)
ílát	ílat
ílega	(lívfr.)eind í kromosomi ið stýrir ávísum arvaeginleika[da.gen]
ílegg	1(kortsp.)blað ið telur nógvel.lítið,gott/ringt ílegg2innlegg (2)
íleggin	sera áhugaður, eldhugaður[da.engageret]
ílegging	(búsk.)íløga
íleggingargrunnur	(búsk.)íløgugrunnur
íleggingartørvur	(búsk.)íløgutørvur
íleggjari	(búsk.)ein ið ger íløgur,tá ið tú sum íleggjari keypir eitt partabræv, keypir tú ein ognarpart í eini fyritøku
íleguskoyting	(lívfr.)tað at ílega verður flutt frá eini veru í aðra[da.gensplejsning]
ílegutøkni	inntriv í arvaeginleikar hjá plantum og dýrum(t.d.við útveljing og íleguskoyting)[en.genetic technology]
íleidningur	íleiðing (1),geva einum íleidning til e-t(elva e-m til)
íleiða	(heimsp.)gera niðurstøðu frá tí serstaka til tað alment galdandi,móts.úrleiða[da.inducere]
íleiðing	1høvi, íleidningur,geva e-m íleiðing til e-t2atvold, elving,tað var íleiðingin at hesum skrivi;við íleiðing av 900-ára hátíðini á Tingvøllum
íleiðsla	(heimsp.)tað við støði í tí einstaka førinum gera niðurstøður um tað alment galdandi,móts.úrleiðsla[da.induktion]
íleik	1tað at leika í, ófriður, hávi,alt íleikið um afturkomu Krists;í øllum íleikinum2fólk ið leikar illa í,hatta er tað íleikið, ið er
ílendis	yvirav, mótvegis, áraka,tað er ílendis skorsteinin á hasum húsunum;hvar ílendis sært tú handa rekan? Beint móti ánni;síggja tygum hatta tjaldrið? Hvar ílendis ?
ílendur	innlendskur,hendan sjúkan er av øðrum slag enn tað vanliga ílenda krímið í Føroyum;ivingarsamt er, um hetta firvaldaslagið er ílent hjá okkum
íli	liggja fyri ílaí osb. sumleggja (bát) fyri ílafesta bát á floti(við ílatogi),
íligin	sum hevur tikið við salti, sum hevur ligið nóg leingi í saltiel.laka,nátarnir eru ílignir;spikið er íligið
ílíki	ímynd, mynd, tekin[en.symbol]
ílop	(stb.)(um arbeiði, veiðu o.tíl.)tað at hava e-t at taka til, tað at fáa e-t framíhjá,vit fáa so mangt ílopið;sparin vóru tey, men tá ið hesi ílopini vóru, tá varð ikki spart;sí eis.leypa í
ílýsing	tað at tað lýsir í, íriv, íslit,handa ljósa glæman uppi á Hálsi er fyri ílýsing;tað er ikki hugsandi um nakra ílýsing
ílýst	sílýsa í
ílættur	sílætta í
íløga	1(búsk.)tað at leggja pening(t.d.í fyritøku),ílegging2tað at leggja í bát;síleggja
íløgugrunnur	(búsk.)grunnur sum ætlaður er at veita fígging til ymisk vinnulig endamál
íløgukarmur	tann upphædd ið er avsett til íløgur eitt fíggjarár
íløguloft	(stjm.)hægsta mark fyri íløgum(hjá almennum stovnum),kommunan kundi sleppa undan íløguloftinum, sum avmarkar íløgumøguleikarnar hjá føroysku kommununum
íløgutørvur	(búsk.)tørvur á íløgu (1)t.d.til vinnulig endamál
ím	sót(t.d.undir pottum, ketlum, komfýrsringum o.ø.)
íma	dálkael.smyrja út við ími, sóta,íma seg
ímeðan	meðan
ímergjaður	(stb.)(um t.d. seyð, kalva),nóg feitur,tað er ikki meir enn hann er ímergjaður
ímerki	tað ið merkt verður í[da.præg]
ímerking	tað at ímerkja
ímerkja	seta merki í(t.d.mynt)[da.præge]
ímgráur	gráur sum ím, dimmur,himmalin er ímgráur av ývnum regnskýggjum
ímillum	1millum,ímillum bygdirnar;langt er ímillum býlingarnar;stutt er ímillum ælini;grindin varð býtt javnt ímillum húsini;hesturin tók seyðin og helt hann ímillum frambeinini;gera stuttel.langt ímillum vinnurnar;nú bar samanel.sundur ímillum teirra;sundið ímillum Sumbiarhólms og landið;garðurin varð sundurfestur ímillum Hanusar og Kristoffurs;vera ímillum beggja,síbáðirhj2millum, annanel.báðar vegir,ganga ímillum:hann gekk ongantíð ímillum berbakaður;Magda gekk ímillum og bar inn á borðið(úr køkinum inn í stovuna);flyta ímillum:tað ber ikki til at hava seyð har alt árið, so teir flyta ímillum;detta burtur ímillumhvørva í rúgvuni, verða fyri ongum3(um tíð)frá tí at e-t endar til annað tekur við,so eru vit heima ímillum(t.e. tveir túrar),børnini eru úti ímillumel.fara út ímillum(í fríkorter(i))4vera ímillumvera ymist á tveimum støðum;vit eru ímillum(t.d. búgva eina tíð her og eina tíð har);spæla tit báðastaðni? -ja, vit eru ímillum5(um mun)ja, nógv er ímillumtað er munur á;tað er nógv ímillum, tá ið fólkið arbeiðir við hug6(um tað sum røtt verður um)hvør liggur ímillum nú?hvønn tosa tit um?;hin skánski spurningurin lá tá eisini altíð ímillum(ósemja var altíð um hann),legg ikki míni orð ímillumsig ikki frá tí eg havi sagt;lat ikki mítt navn koma ímillum, ætla tit at klaga(nevn ikki mítt navn);tað feyk ímillum, at hann fór at fara á heysin(frættist);sms. t.d.burtur-,upp-
ímillumat	við hvørt, av og á, stundum,teir trivu í ymiss ørindi og prátaðu ímillumat;ímillumat komu tey ikki til húsa, fyrr enn tey vóru gorhungrað
ímillumgjørt	símillumgjørt
íminnin	sum seint gloymir e-m e-t ilt, langrøkin, ímintur, illmintur, minningarsamur, minnin,drongurin var ikki íminnin, so tað, at hann hevði verið firtin inn á teir fyri so langt síðani, var gloymt
íminning	minni, endurminning,tann hugnaligasta íminning, ið eg havi frá báti
ímintur	íminnin,hann var lúrin og ímintur
ímót	(kvæð.)ímóti
ímóti	1at, inn at, mótvegis, til,hann kokaði seg ímóti bróstinumhann skotraði seg upp at bróstinum;Regin setti báðar føtur ímóti garðinum;hon slær hondina ímóti lyngklónni;koma ímóti málingini2(um tað at nærkast)hann kom yvir ímóti gentunum;í sama viðfangi síggja teir bátin koma stevnandi ímóti teimum;tað leið ímóti jólum;út ímóti einum ári(næstan eitt ár);koma upp ímóti e-mverða kappingarførur við e-n3(um tað hvønn veg e-t vendirel.verður vent)ein garð gjørdi hann, sum vendi bakið móti Botnhaga og bróstið ímóti Gjógvaráfjalli;krákan vappar uttan um tey og gorrar og boðar ímóti teimum41(um rørslu øvutan veg)móts.við,rógva ímóti streyminum2(um andstøðu)tá ið nakað nýtt kemur upp, fær tað tó altíð nógv ímóti sær;vera øvundsjúkur og illgrunasamur ímóti e-m3(um ósamsvar)gera e-t ímóti lógini;tað er ímóti náttúruni4(um ólýdni)hann gjørdi ímóti boðunum(aktaði ikki)5(í samanburði)ikki man hann hava verið seyðabóndi ímóti verfaðirinum(javngóður og);Sumba var útgivið ímóti nærum øllum Føroyalandi til fugl í teirri tíðini;hon er ímóti fimm (sjey)6(um tað sum kemur í staðinel.til at javna aftur)eitt í senn var lagt ímóti hvørjum øðrum í hvønn partin;tað er ímóti øllum7(saman við hj)aftur ímótií mun til;fram ímóti:fram ímóti jólumupp undir jól;inn ímóti:inn ímóti bryggjuniinn at;niðan ímóti:niðan ímóti húsinum;oman ímóti:oman ímóti bakkanum;suður ímóti:suður ímóti Hetlandi;upp ímóti:seta seg upp ímóti e-mtreiskast (við e-n), mótmæla (e-m)hj8við mótvindiel.mótráki,móts.undan,vit høvdu ímóti allan vegin suður9ímóti brekku,nú fór at vera meira ímóti(tyngri at ganga)10(fs/hj saman við sagnorði)t.d.bera ímóti;halda ímóti;leggja ímóti;mussa ímóti;standa ímóti;stoyta ímóti;taka ímóti;vera ímóti;øva (sær) ímóti(sísagnorð);sms. t.d.aftur-,fram-,haraftur-,tvørtur-,upp-
ímótitøka	móttøka,teir fingu onga blíða ímótitøku
ímótur	ímóti
ímpottur	1pottur sum er svartur av ími2(flutt m.)1(um veður)hann stóð sum ein ímpottur vestanfyri(svartur, avkøvdur);himmalin er sum ein ímpottur(myrkur)2(um fólk)lærið á honum var sum ein ímpotturvið bláum merki eftir slagel.stoyt
ímtvøga	tvøga at turka kolkomfýr við
ímutur	1dálkaður í ími2(seyðal.)við illgráum liti, dimmlittur,í hagapørtum, sum liggja í andglettinum, tá ið hann legst við vátveðri eitt nú av landsynningi, har gerst hvítur seyður rættiliga ímutur, meðan tað veðrið er(RJ Ymist73)
ímynd	luturel.mynd ið sum tekin umboðar e-t annað,Jóhannes evangelistur hevur fingið ørnina til ímynd sína;tjóðskaparlig ímynd[en.symbol]
ímynda	1vera ímynd fyri,hvítt ímyndar sakloysi2ímynda særhugsa sær, halda,teir ímyndaðu sær hitan og mannaljóðið har niðri í bygdini
ímyndan	tað at ímynda (sær)
ímyndarligur	viðv. ímynd(um), ið er ímynd
ímyndingarevni(r)	hugflog, ímyndingargáva
ímyndingargáva	hugflog
ímøraður	(um seyð)við nýrumøri sum er javnstórur við nýruni(tá ið hann er rak),hatta er ikki meir enn ímørað(tá eru nýrumørurin og nýruni líka stór í vavi);tað er (ikki) ímøraðtað ger (ikki) blóðið
ímøri	ímøraður,seyðurin er (ikki) ímøri(Sv)
ínæst	(kvæð.)næst,setti hann sær ínæst
íognarfelag	(búsk.)fyritøka har ið parteigararnir í felag hefta fyri allari skuld[da.interessentskab]
íognari	(búsk.)eigari í íognarfelag
ípot	(plfr.)grein gróðursett í annað træ,ípot og gróðurkvistar hava fullvegis somu tilbregðisílegur sum trøini, tey eru tikin av
írahópur	flokkur av smádreingjum sum leika í og gera óspekt, ilt pakk,hatta er ein rættur írahópur
írapakk	írareppur
írareppur	(Sa.)óreint fólk, ótýggi, beist,hatta er tann írareppurin, ið er
írasáð	1ilt og óreint fólkel.slag, ótýggi2ein sum eingin dugur er í
írast	(stb.)vera villur, leika í, beistast,sum teir ganga og írast
írevl	(sj.)tað at revla í, íriv
íreyður	sum ber á reytt,krithvítir og íreyðir summardáar
íri	1fólk íel.úr Írlandi, írlendingur2(søg.)(um sjórænarar sum herjaðu í Føroyum)maður av gæliskum uppruna ymist úr Skotlandi, Suðuroyggjumel.Írlandi;sí eis.írahópur,írapakk,írasáð;(tilt.)renna sum undan írumfara turnandi við ferð
íriv	(um veður)ílýsing, glotti, íhald,eitt íriv í loftinum, so at hin fagri blái himin aftur kemur til sjóndar;síríva í
írivin	veltur(liggur enn svartur og ósaksaður),har er írivið
Írland	stór oyggj vestan fyri Ongland
íroknaður	roknaður uppí, taldur viðel.uppí,frá 1. februar til 20. mars, báðir dagar íroknaðir
írskur	íel.úr Írlandi,írskt mál
ísa	1leggja í ís,teir ísaðu fiskin og seldu hann í Bretlandi;teir ísa fiskin niður2leggjast við ísi, frysta (1),men nú ísar, skeggið og eyguni ísa skjótt við
ísaður	1glerstoyttur2lagdur í ís;sms. t.d.av-
ísafrøði	vísindi um jøklar og eyðkenni teirra(glaciologia)
ísagleraður	ískaldur, ísafrystur(Sv)
ísaglerakaldur	(stb.)ísagleraður
ísakaldahor	(stb.)ógvuliga rak,handlar tú ein seyð, og tað eru ber bein at føla, verður sagt, at hann er ísakaldahor;sbr.horarak
ísakaldarak	ísakaldahor
