whig	whiggur (um mann í whigflokkinum frá 1677 tiluml.1832; whigflokkurin gjørdist seinni liberali flokkurin í Bretlandi)
whipcord	[heiti fyri ullint plagg við tøttum rondum]
whippoorwill-natravn	náttkjarra(Caprimulgus vociferus)
whiskers	kjálkaskegg, vangaskegg
whisky	whisky
whiskyfabrik	whiskyvirki, whiskybryggjhús
whiskyfabrikant	whiskyframleiðari
whiskyfremstilling	whiskyframleiðsla
whiskysjus	whiskysjussur
whist	(kortspæl) vist, whist
whistturnering	vistkapping, whistkapping
WHO	(st.)WorldHealthOrganization Verdenssundhedsorganisationen Altjóða Heilsustovnurin (undir ST)
widescreen	víðtjald
Wien	Wien
wiener	fólk úr Wien
wienerbageri	(gl.) fínt bakarí
wienerbarn	wienarbarn(serst.um børn úr Wien, sum eftir fyrra heimsstríð fóru til Danmarkar at vera eina tíð)
wienerbrød	wienarbreyð
wienerlæg	(á skjúrti) wienarlek (lekini ganga ímóti hvørt øðrum)
wienerpølse	wienarpylsa
wienerschnitzel	wienarsneið, wienarsnitsil
wienerstige	trappustigi, A-stigi
wienerstol	(slag av løttum borðstovustólum) wienarstólur
wienervals	wienarvalsur
wiensk	wienskur, wienar-, viðvíkjandi Wien
wigwam	indiánatjald, tjaldbúð (sum hevur greinagrind og takt við børkiel.húðum; hjá indiánum í Norðuramerika)
wildwest	wild west(sø.um vestara partin av Norðuramerika)
wildwestfilm	(gl.) cowboyfilmur, kovboyfilmur, westernfilmur
Wilsons stormsvale	(dý.) gulføttur havtyrðil(Oceanites oceanicus)
Wilsons svømmesneppe	(dý.) bárafjatla(Phalaropus tricolor)
windsurfer	fólk ið íðkar seglfjalaítrótt
windsurfing	seglfjalaítrótt
wing	(í fótbólti) vongur, álopsleikari á veinginum;venstre w.vinstri vongur
wingback	(í fótbólti) verji, verjuspælari,(tlm.)bakkur
wire	veirur, stáltog
wirerecorder	(gl.) stálband (bandupptakari)
wobler	(í fiskiskapi) vobblari (pilkaslag)
wok	vokk (kúput, høg kinversk steikipanna;serst.nýtt ísamb.við grønmetisrættir)
wolfram	wolfram (frumevni),(st.)W
worcestersauce	worcestersós (sterk, ensk kryddsós)
workflow	(teld) verkgongd
workshop	1verkstova, listaverkstaður, listasmiðja (har sum listafólk gera royndir í ymsum listagreinum;t.d.sjónleiki, filmi, tónleiki)2listastevna, námsskeið (har nýggjar royndir í listagrein verða gjølliga umrøddar)
worldwideweb	(teld.) heimsnet (tann parturin av alnetinum/internetinum, har sum skjøl og upplýsingar kunnu fáast til vega við heimsnetsleitarum)
wrestling	undirhaldsglíming
wurlitzerorgel	sama sumkinoorgel
WWW	(st.)WorldWideWeb heimsvevur
