pachyderm	1tjúkkhúðað dýr, húðartjúkt dýr; dýr, ið hevur tjúkka húð(t.d.fílur, nashyrningur, áarross)2(flm.) fólk sum ikki lurtar eftir (t.d.ráðum, grundgevingum), fólk sum einki rínur áel.við
pachydermic	(eis.íflm.) tjúkkhúðaður, húðartjúkkur; sípachyderm
pacific1	friðarligur, lagaligur, semiligur; friðar- (t.d.pacific policy)
Pacific2	kyrrahavs-;the Pacific (Ocean)Kyrrahav
pacifically	á friðarligan hátt
pacification	1sissing, at sissa2at fáa friðarlig viðurskifti í lag aftur
pacificatory	sum fær frið í lag
Pacific goldenplover	(dý.)sibirisk frostmýrilógv(Pluvialis fulva)
pacifier	1friðarupphavsmaður2(am.)táta,(tlm.)sutta
pacifism	friðarhugsjón, friðarhugur
pacifist	friðarhugsjónarmaður, friðarhugað fólk
pacifistic	friðarhugaður
pacify	sissa, stilla; blíðka, fáa at binda frið
pack1	1knýti, pjøki;(serst.hjá hermanni) útgerð, viðføri, ryggsekkur2(um vøruserst. am.)pakki (t.d.of cigratettes; of chewing gum; an information pack)3(um dýr) flokkur, riðil4(niðrum fólk) flokkur, riðil, (harka)lið, rann (t.d.pack of thieves)5(am.)støðuísur6(lækn.)bak (t.d.cold pack, hot pack), (ice pack)ísposi7(í rugby) álopsketa8(av skótum) úlvaungar, úlvaflokkur9[íyms. samb.]be ahead of the pack, lead the pack (fl.m.)vera í fremstu røð, liggja á odda, vera fremstur;a pack of cards(eini) kort;a pack of liestann bera lygn, tað rama møsn
pack2	1[A](áv.)1pakka (t.d.a suitcase)2(um klæðir) pakka niður (t.d.have you -ed your toothbrush?)3(um vørur) balla inn, leggja uttanum, lata uttanum4(um matvørur) sjóða niður (t.d.pack meat in barrels),koyra í blikk5(um fólk á trongum stað) stappa saman, stúgva saman6(stað) ovfylla, troðfylla7(fyri at svika í kortspæli) pakka8(fl.m.)um nevndo.tíl.)(seta) partamenn í9(teld.)stúgva (t.d.pack a floppy disc)10pakka, stúgva seg saman, traðka, stappa (t.d.pack soil around the roots)2[B](óáv.)1pakka (t.d.have you -ed?)2sum kann pakkast, sum kann leggjast saman (t.d.this suit will pack without creasing); books pack easilybøkur eru lættar at pakka3(um ís) bøklast upp (t.d.the ice -s)4(um fólk) flykkjast, tyrpast, tyrpa seg, hópast, bólka seg saman, flykkjast í flokk, stimbla (saman), støplast (saman)3[íyms. samb.]pack a gun (am. tlm.)bera, hava uppi á sær (t.d.he -s a gun); send sby -inggeva einum durafjórðingin, blakael.tveita ein út4[ísamb. viðfs//hj]packaway 1pakka niður2leggja upp á pláss3koyra í seg;packdown(í rugby) skipa tyrping;packin 1gevast, halda uppat (t.d.one’s job)2(á trongum plássi) stúgva saman, proppa;pack itin!gevst við hasum!;pack him insiga honum farvæl; sleppa sær av við hann;pack them insamla stóra áskoðarafjøld;packoff 1reka burtur, geva einum durafjórðingin2koyra avstað, renna (ein) av stað (t.d.pack the boy off to school); pack oneself offfara, sleppa sær burtur, sjúgva seg burtur, pakka seg burtur;packout 1fóðra, stappa2(fl.m.um rúm) fylla;packup 1pakka niður2pakka saman (t.d.she -ed up her things)3(við ongum ávirki;fl.m., tlm.)gevast, halda uppat4(um maskinu) steðga;pack it up = pack it in
package1	1(postm.)pakki2(handilsm. o.tíl.)pakki, farmavøra, kolli(fltav kollo)(serst. am.)pakki (t.d.of cookies);eskja3(fl.m.)pakki; tyssi(t.d.av lógauppskotum)
package2	heildar- (t.d.package wage increase)
packaged	packaged tour pakkaferð, leiguferð
package deal	heildarsáttmáli, heildarloysn
package-deal houses	sniðhús (t.d.package-deal houses in two or three designs)
package freight	(am.; sigl.) stykkjafarmur; (br.; sigl.)general cargo, mixed cargo
package holiday,package tour	pakkaferð
package insert	(lepi í heilivágsdós) kunningarlepi, kunningarseðil; eis.patient information leaflet
package leaflet	(upplýsingar um heilivág til dýr) kunningarlepi, kunningarseðil
packaging	pakkitilfar
pack animal	burðardýr, klyvjadýr
pack drill	(herm.)strævinel.møðsamur venjingartúrur (við allari útgerð)
packed	1pakkaður2innballaður, innbjálvaður3stúgvandi fullur, á tremur4niðursjóðaður (t.d.packed meat)5stúgvandi fullur;a packed housefult hús;a packed lunchmatpakki6(niðr.)sum heldur við øðrum partinum, sum ger mannamun, partískur (t.d.packed jury)7[íyms. samb.]are you packed?hevur tú pakkað?;a packed housefult hús;packed withsteinstappaður, kjokkaður, kjokkfullur av, stappandiel.stúgvandi fullur av, rokafullur av, rokaður, stoppfullur av, kjaftfullur av, stúvstappaður av, á tremur við
packed lunch	matpakki
packed-out	pinnpakkaður, stúgvandi fullur, á tremur
packer	1pakkingarfólk, pakkari2pakkimaskina3stjóri á niðursjóðingarvirki4pakningur
packery	(á virki) pakkingardeild
packet	1(lítil) pakki (t.d.a packet of cigratettes; of chewing gum);eskja, posi (t.d.of chips)2(teld.)pakki3lítið farmaskip (ið siglir í fastari rutu), postskip, postbátur4[íyms. samb.]a packet of needlesnálabræv;catch/cop/stop a packet (tlm.)fáa ein snudd;stop a packet (herm, eis.)verða illa løstaður;it cost a packet (tlm.)tað kostar stein og allan heim;make a packet (tlm.)tjena nógv (uppá)
packet boat	farmaskip (ið siglir í fastari rutu)
packet soup	(keypt sum pulvur) pulvursuppa, turrsuppa, turrasuppa
pack horse	klyvjaross, burðarross
pack ice	samanstúgvaður ísur, støðuísur
packing	1pakking, innballing2pakkitilfar3tettingartilfar
packing case	trækassi til flutnings
packing needle	posanál, sekkjanál
packingpaper	pakkingarpappír, ballingarpappír
packing ring	tettingarringur
packing slip	spjaldur
packman	(gl.)ferðasølumaður
packsack	(am.)ryggsekkur
pack saddle	(t.d. á rossi) klyvberi, (óregl.) klibbari
packthread	seglgarn
pack twine	seglgarn
pact	sáttmáli
pad1	1undirlag, koddi, motta, metta, høgindi2(í song) undirlag, tunn madrassa3saðilkoddi4(á stóli) koddi, púta5(sigl.)motta at verja móti slitiel.skamfíli6(ítr.)knæverja, skinnabeinsverja7(dý.)stigvølur, gangtóvi8innlegg(t.d.í brósthaldara)9hártóvi10stempulpúta11borðtóvi, borðfilt, (á skriviborði) skriviundirlag12tekniblokkur, skriviblokkur13(at reinsa við) svampur, soppur; (at pussa við) púta14tyrlupallur15(til rakett) útskjótingarskrái, útskjótingarpallur16(plfr., am.)flotblað á vatnlilju17(lækn., uml.)samanlagt gasubind at leggja á sár, kompress18(gl., tlm.)tað at búgva; tilhald; rúm, kamar19(av fótafetum) deyvligtel.tómligt ljóð20(stb.)vegur, gøta;(gl.) knight of the padránsmaður, stígamaður
pad2	1verjael.byrgja (fyri stoyti)2(at fylla út) polstra, stappa út, fóðra; klæða (við tóvael.filtri)3(am.;um rokningaro.tíl.)smyrja tjúkt uppá4ganga, tvassa, tøssa, tvagla5sníkjast, sníkja (seg), stjalast, stjala (seg)6[íyms. samb.]pad out1(um plaggo.tíl.)fóðra2(fl.m.)fylla(t.d.við innantómum orðum); koyra ífyllu í
padded	bólstraður, polstraður, útstappaður
padded bra	brósthaldari við innleggi
padded cell	gummiklivi, bolstraður/polstraður klivi
padded shoulders	vattherðar, vattakslar (vattpúta)
padding	1útstapping, ífylling; fylling; klæðing; bólstring, polstring2(teld.)fylling3(fl.m.)ífylla
paddle1	1spakaár, padla;double paddletvíblaðað ár, pagai2(á vatnhjóli) skupla3(am.)batt (borðtennis)4(at vaska klæði á) manglibretti5(á kópi) lálla, fit
paddle2	1rógva við spakaár, skupla2vassa, vaða, skvatla, svansa, svambla3fanglast, fonglast4(am., tlm.)fleingja5[íyms. samb.]paddle one’s own canoe (fl.m.)vera sjálvstøðugur, sjálvur ráða (fyri), sita í sjálvdrátti; standa seg
paddle board	skupla (á vatnhjóli)
paddle box	(sigl.)hjólkassi (tekjan yvir hjóli á hjóldampara)
paddle steamer	hjóldampari
paddle wheel	(sigl.)skupluhjól
paddlingpool	(grunnur) spælihylur
paddock	1rossatrøð2(ísamb.við kappríðingarbreyt) rossatippi
paddy1	1(gl., tlm.)illsinnisríð, gleps, vørrur, øði (t.d.John drove offin a paddy)2sípaddyfield
Paddy2	(st.) (niðr.)Patrick (eyknevni fyri íra)
paddy field	rísakur
paddy-field warbler	(dý.)siljuljómari(Acrocephalus agricola)
paddy wagon	(am., tlm.)salatfat, fangaflutningsbilur
padlock1	heingilás, nýralás
padlock2	steingja við heingilási
padre	(tlm.)herprestur
padsaw	lyklaholasag, sag til lyklahol
Padua	
paean	lovsongur; gleðisongur; sigurssongur
paederast	maður, ið hevur kynsliga samveru við smádreingir (sum bara verður kynsliga østur av smádreingjum)
paederasty	kynsligt samvera millum mann og (smá)drong
paedeutics	moralsk uppaling
paediatric	barnasjúku-, barnasjúkufrøðiligur, barnasjúkufrøði-
paediatrician	barnalækni, serlækni í barnasjúkum
paediatrics	barnasjúkufrøði, læran um sjúkur hjá børnum
paedo	Sbarnalokkari
paedobaptism	1(almenni siðurin) barnadópur; eis.infant baptism2síchristening
paedophile	pedofilur [fólk ið hevur hug at gera seg kynsliga inn á børn]
