pachyderm	1tjúkkhúðað dýr, húðartjúkt dýr; dýr, ið hevur tjúkka húð(t.d.fílur, nashyrningur, áarross)2(flm.) fólk sum ikki lurtar eftir (t.d.ráðum, grundgevingum), fólk sum einki rínur áel.við
pachydermic	(eis.íflm.) tjúkkhúðaður, húðartjúkkur; sípachyderm
pacific1	friðarligur, lagaligur, semiligur; friðar- (t.d.pacific policy)
Pacific2	kyrrahavs-;the Pacific (Ocean)Kyrrahav
pacifically	á friðarligan hátt
pacification	1sissing, at sissa2at fáa friðarlig viðurskifti í lag aftur
pacificatory	sum fær frið í lag
Pacific goldenplover	(dý.)sibirisk frostmýrilógv(Pluvialis fulva)
pacifier	1friðarupphavsmaður2(am.)táta,(tlm.)sutta
pacifism	friðarhugsjón, friðarhugur
pacifist	friðarhugsjónarmaður, friðarhugað fólk
pacifistic	friðarhugaður
pacify	sissa, stilla; blíðka, fáa at binda frið
pack1	1knýti, pjøki;(serst.hjá hermanni) útgerð, viðføri, ryggsekkur2(um vøruserst. am.)pakki (t.d.of cigratettes; of chewing gum; an information pack)3(um dýr) flokkur, riðil4(niðrum fólk) flokkur, riðil, (harka)lið, rann (t.d.pack of thieves)5(am.)støðuísur6(lækn.)bak (t.d.cold pack, hot pack), (ice pack)ísposi7(í rugby) álopsketa8(av skótum) úlvaungar, úlvaflokkur9[íyms. samb.]be ahead of the pack, lead the pack (fl.m.)vera í fremstu røð, liggja á odda, vera fremstur;a pack of cards(eini) kort;a pack of liestann bera lygn, tað rama møsn
pack2	1[A](áv.)1pakka (t.d.a suitcase)2(um klæðir) pakka niður (t.d.have you -ed your toothbrush?)3(um vørur) balla inn, leggja uttanum, lata uttanum4(um matvørur) sjóða niður (t.d.pack meat in barrels),koyra í blikk5(um fólk á trongum stað) stappa saman, stúgva saman6(stað) ovfylla, troðfylla7(fyri at svika í kortspæli) pakka8(fl.m.)um nevndo.tíl.)(seta) partamenn í9(teld.)stúgva (t.d.pack a floppy disc)10pakka, stúgva seg saman, traðka, stappa (t.d.pack soil around the roots)2[B](óáv.)1pakka (t.d.have you -ed?)2sum kann pakkast, sum kann leggjast saman (t.d.this suit will pack without creasing); books pack easilybøkur eru lættar at pakka3(um ís) bøklast upp (t.d.the ice -s)4(um fólk) flykkjast, tyrpast, tyrpa seg, hópast, bólka seg saman, flykkjast í flokk, stimbla (saman), støplast (saman)3[íyms. samb.]pack a gun (am. tlm.)bera, hava uppi á sær (t.d.he -s a gun); send sby -inggeva einum durafjórðingin, blakael.tveita ein út4[ísamb. viðfs//hj]packaway 1pakka niður2leggja upp á pláss3koyra í seg;packdown(í rugby) skipa tyrping;packin 1gevast, halda uppat (t.d.one’s job)2(á trongum plássi) stúgva saman, proppa;pack itin!gevst við hasum!;pack him insiga honum farvæl; sleppa sær av við hann;pack them insamla stóra áskoðarafjøld;packoff 1reka burtur, geva einum durafjórðingin2koyra avstað, renna (ein) av stað (t.d.pack the boy off to school); pack oneself offfara, sleppa sær burtur, sjúgva seg burtur, pakka seg burtur;packout 1fóðra, stappa2(fl.m.um rúm) fylla;packup 1pakka niður2pakka saman (t.d.she -ed up her things)3(við ongum ávirki;fl.m., tlm.)gevast, halda uppat4(um maskinu) steðga;pack it up = pack it in
package1	1(postm.)pakki2(handilsm. o.tíl.)pakki, farmavøra, kolli(fltav kollo)(serst. am.)pakki (t.d.of cookies);eskja3(fl.m.)pakki; tyssi(t.d.av lógauppskotum)
package2	heildar- (t.d.package wage increase)
packaged	packaged tour pakkaferð, leiguferð
package deal	heildarsáttmáli, heildarloysn
package-deal houses	sniðhús (t.d.package-deal houses in two or three designs)
package freight	(am.; sigl.) stykkjafarmur; (br.; sigl.)general cargo, mixed cargo
package holiday,package tour	pakkaferð
package insert	(lepi í heilivágsdós) kunningarlepi, kunningarseðil; eis.patient information leaflet
package leaflet	(upplýsingar um heilivág til dýr) kunningarlepi, kunningarseðil
packaging	pakkitilfar
pack animal	burðardýr, klyvjadýr
pack drill	(herm.)strævinel.møðsamur venjingartúrur (við allari útgerð)
packed	1pakkaður2innballaður, innbjálvaður3stúgvandi fullur, á tremur4niðursjóðaður (t.d.packed meat)5stúgvandi fullur;a packed housefult hús;a packed lunchmatpakki6(niðr.)sum heldur við øðrum partinum, sum ger mannamun, partískur (t.d.packed jury)7[íyms. samb.]are you packed?hevur tú pakkað?;a packed housefult hús;packed withsteinstappaður, kjokkaður, kjokkfullur av, stappandiel.stúgvandi fullur av, rokafullur av, rokaður, stoppfullur av, kjaftfullur av, stúvstappaður av, á tremur við
packed lunch	matpakki
packed-out	pinnpakkaður, stúgvandi fullur, á tremur
packer	1pakkingarfólk, pakkari2pakkimaskina3stjóri á niðursjóðingarvirki4pakningur
packery	(á virki) pakkingardeild
packet	1(lítil) pakki (t.d.a packet of cigratettes; of chewing gum);eskja, posi (t.d.of chips)2(teld.)pakki3lítið farmaskip (ið siglir í fastari rutu), postskip, postbátur4[íyms. samb.]a packet of needlesnálabræv;catch/cop/stop a packet (tlm.)fáa ein snudd;stop a packet (herm, eis.)verða illa løstaður;it cost a packet (tlm.)tað kostar stein og allan heim;make a packet (tlm.)tjena nógv (uppá)
packet boat	farmaskip (ið siglir í fastari rutu)
packet soup	(keypt sum pulvur) pulvursuppa, turrsuppa, turrasuppa
pack horse	klyvjaross, burðarross
pack ice	samanstúgvaður ísur, støðuísur
packing	1pakking, innballing2pakkitilfar3tettingartilfar
packing case	trækassi til flutnings
packing needle	posanál, sekkjanál
packingpaper	pakkingarpappír, ballingarpappír
packing ring	tettingarringur
packing slip	spjaldur
packman	(gl.)ferðasølumaður
packsack	(am.)ryggsekkur
pack saddle	(t.d. á rossi) klyvberi, (óregl.) klibbari
packthread	seglgarn
pack twine	seglgarn
pact	sáttmáli
pad1	1undirlag, koddi, motta, metta, høgindi2(í song) undirlag, tunn madrassa3saðilkoddi4(á stóli) koddi, púta5(sigl.)motta at verja móti slitiel.skamfíli6(ítr.)knæverja, skinnabeinsverja7(dý.)stigvølur, gangtóvi8innlegg(t.d.í brósthaldara)9hártóvi10stempulpúta11borðtóvi, borðfilt, (á skriviborði) skriviundirlag12tekniblokkur, skriviblokkur13(at reinsa við) svampur, soppur; (at pussa við) púta14tyrlupallur15(til rakett) útskjótingarskrái, útskjótingarpallur16(plfr., am.)flotblað á vatnlilju17(lækn., uml.)samanlagt gasubind at leggja á sár, kompress18(gl., tlm.)tað at búgva; tilhald; rúm, kamar19(av fótafetum) deyvligtel.tómligt ljóð20(stb.)vegur, gøta;(gl.) knight of the padránsmaður, stígamaður
pad2	1verjael.byrgja (fyri stoyti)2(at fylla út) polstra, stappa út, fóðra; klæða (við tóvael.filtri)3(am.;um rokningaro.tíl.)smyrja tjúkt uppá4ganga, tvassa, tøssa, tvagla5sníkjast, sníkja (seg), stjalast, stjala (seg)6[íyms. samb.]pad out1(um plaggo.tíl.)fóðra2(fl.m.)fylla(t.d.við innantómum orðum); koyra ífyllu í
padded	bólstraður, polstraður, útstappaður
padded bra	brósthaldari við innleggi
padded cell	gummiklivi, bolstraður/polstraður klivi
padded shoulders	vattherðar, vattakslar (vattpúta)
padding	1útstapping, ífylling; fylling; klæðing; bólstring, polstring2(teld.)fylling3(fl.m.)ífylla
paddle1	1spakaár, padla;double paddletvíblaðað ár, pagai2(á vatnhjóli) skupla3(am.)batt (borðtennis)4(at vaska klæði á) manglibretti5(á kópi) lálla, fit
paddle2	1rógva við spakaár, skupla2vassa, vaða, skvatla, svansa, svambla3fanglast, fonglast4(am., tlm.)fleingja5[íyms. samb.]paddle one’s own canoe (fl.m.)vera sjálvstøðugur, sjálvur ráða (fyri), sita í sjálvdrátti; standa seg
paddle board	skupla (á vatnhjóli)
paddle box	(sigl.)hjólkassi (tekjan yvir hjóli á hjóldampara)
paddle steamer	hjóldampari
paddle wheel	(sigl.)skupluhjól
paddlingpool	(grunnur) spælihylur
paddock	1rossatrøð2(ísamb.við kappríðingarbreyt) rossatippi
paddy1	1(gl., tlm.)illsinnisríð, gleps, vørrur, øði (t.d.John drove offin a paddy)2sípaddyfield
Paddy2	(st.) (niðr.)Patrick (eyknevni fyri íra)
paddy field	rísakur
paddy-field warbler	(dý.)siljuljómari(Acrocephalus agricola)
paddy wagon	(am., tlm.)salatfat, fangaflutningsbilur
padlock1	heingilás, nýralás
padlock2	steingja við heingilási
padre	(tlm.)herprestur
padsaw	lyklaholasag, sag til lyklahol
Padua	
paean	lovsongur; gleðisongur; sigurssongur
paederast	maður, ið hevur kynsliga samveru við smádreingir (sum bara verður kynsliga østur av smádreingjum)
paederasty	kynsligt samvera millum mann og (smá)drong
paedeutics	moralsk uppaling
paediatric	barnasjúku-, barnasjúkufrøðiligur, barnasjúkufrøði-
paediatrician	barnalækni, serlækni í barnasjúkum
paediatrics	barnasjúkufrøði, læran um sjúkur hjá børnum
paedo	Sbarnalokkari
paedobaptism	1(almenni siðurin) barnadópur; eis.infant baptism2síchristening
paedophile	pedofilur [fólk ið hevur hug at gera seg kynsliga inn á børn]
paedophilia	(am.)pedofili [hugur til kynsliga samveru við børn]
paedotrician	barnalækni; (am.)pedotrician
paella	paella (spanskur rættur)
pagan1	1heidningur, gudsnoktari, trúloysingur2(gl.)heidningur (øll tey, ið vóru ikki kristin)
pagan2	heiðin, gudsnoktandi
paganism	heiðinskapur, heidni
paganize	gerastel.blíva heiðin, avkristna
page1	1(í bók, blaðiel.á telduskíggja) blaðsíða, síða, blað (t.d.both sides of the page)2(fl.m.)hending, tilburður (t.d.in the country’s history),kapittul3ørindadrongur, pílikur;(am., eis.)boðdrongur4(ísamb.við brúdleyp;serst. am.)brúðmaður5(am.,hjá tingmanni) óløntur medarbeiðari6(sø.)skósveinur (drongur í riddaralæru)7[íyms. samb.]we are on the same page (fl.m.)vit eru samdir um tað vit gera
page2	1boðsenda um hátalaraverkiðel.við persónleitara; senda boð um persónleitara2talmerkja (síðurnar), seta síðutal á bók;page throughblaða ígjøgnum, blaða í
pageant	1skrúðgonga2(søguligt) veitsluspæl, hátíðarleikur3sýning, framvísing4(am.)vakurleikakapping5innihaldsleyst, reyputel.áleypandi skreyt
pageantry	skreyt og skrúð, stórfingið hátíðarhald (t.d.all the pageantry of a coronation)
pageboy	1ørindadrongur, pílikur2brúðmaður3(hársnið) fruntur
page girl	(á hotelli) pílika, ørindagenta
page numbering	(teld.)síðumerking
pageproof	umbrotið rættlestrarark
pager	persónleitari
page three girl	[nakinel.hálvnakin genta á 3 síðu í blaði]
page-turner	(heldurgl.)spennandi bók
paginal	síðu-; síðu fyri síðu
paginate	seta síðutal í bók, talmerkja (blaðsíðurnar)
pagination	talmerking
paging	talmerking; sípaginate
pagoda	1torntempul (í India og Eysturasia)2(gl.)pagoda (indiskur gullmyntur)
pah	skitt, skittur í teg!, fí, tví!, uff, oy!
paid1	tát oglh tátavpay
paid2	løntur (t.d.work; worker); put paid togera enda á, beina fyri(t.d.einum vandamáli)
paid holiday	frítíð við løn
paid-upcapital	inngoldin peningur
paid-upmember	fullgildur limur
pail	spann, bytta; dylla, (stórt) biði;milk pailmjólkardylla/-biði
pailful	upp í spann, spannel.bytta (við onkrum)
paillasse	hálmmadrassa
paillose	(plfr.)við knabbum
pain1	(sí eis.pains)1pína, ilska, verkur, sviði2(fl.m.)líðing, pínsla; plága, syndaplága (t.d.a pain in the neck)3[íyms. samb.]a pain, a pain in the neckein sonn plága, ein sonn syndaplága, marra(t.d.hann er sum marran), roynsla;he is a pain in the arse (óvand.)hann er ótolandi, eg fái ganir av honum;no pain, no gainúrslitið verður eftir arbeiðnum4[ísamb. viðs og fs]be inpain hava ilt;feel nopain (am.) verða fullur;givepain hava ilt;havea paininhava ilt í (t.d.the stomach); be in great painvera pínugingin;it was forbiddenon/underpain of imprisonment tað var forboðið/bannað og bar fongsulsrevsing við sær;on/under pain of deathtað ber deyðarevsing við sær;puthimout ofpain gera enda á hansara líðingum,Sbeina fyri honum
pain2	1hava ilt, pína, pínast2níva, harma, gera harman, sorgarbundnanel.keddan
pain barrier	pínugátt
pained	(fl.m.)nívdurt, píndur, sárur, svárur, tikið inn at sær
painful	1sum pínir, sum verkir, sum ein hevur ilt í (t.d.feet)2(fl.m.)sárur, harmiligur, meinur, svárur, nívandi; pínumikil, pínufullur (t.d.memories; experience)3(sum ein hoyrir) pínligur, sum ein verður illa við av (t.d.scene; it was painful to listen to)
painkiller	pínulinnandi miðal
painkilling	painkilling drugs pínustillandi heilivágur
painless	pínuleysur, við ongari pínu
pains	(sí eis.pain1)1ómakur; stríð2[íyms. samb.]take painsgera sær ómak (við einum), leggja sær nærel.eina við, vera nærlagdur3[ísamb. viðfs]be at painsgera sær ómak fyri at;that was all I got for my painstað var alt eg fekk burtur úr stríðinum, eg hevði;go to great painsgera sær stóran ómak fyri at
pain sense	pínusansur
painstaking	íðin, umhugsin, hyggin, vandin, nærlagdur, samvitskusamur
paint1	1máling;fabric paintklædnamáling2litur (t.d.oil -s);wet/fresh) paint (t.d.á skelti) (ný)málaður3(gl. el. tlm.)andlitssmyrsl, sminka4(am.)flekkut ross
paint2	1mála;paint outmála útyvir;fresh -ed!nýmálaður!; sí eis.lily2smyrja á andlitið, smyrja seg, sminka seg3(lækn.)smyrja, pensla;paint the gums with iodinetannhald við jodi4[íyms. samb.]he is not so bad/black as he is -edhann er ikki so ringur, sum fólk vilja vera við;paint a gloomy//rosy picture of (fl.m.)lýsa eitt í døprum//ljósum litum5[ísamb. viðfs//hj]paintinskoyta uppí (í málningi);paint in oilsmála við oljulitum;paint oneselfintoa cornerseta seg sjálvan í sera óhepna støðu;paintonmála á;paintoutmála útyvir;paintwell 1duga væl at mála2vera gott evni/motiv (at mála)
paintball	[krígsspæl, har skotið verður eftir hvør øðrum við litkúlum]
paintbox	1farvuláta (við vatnlitum)2málarakassi, litakassi
paintbrush	(stórur) málingarkustur, pensil
painted	1málaður (t.d.as idle as a painted ship upon a painted ocean); sminkaður2(gl.) sprøklutur, marglittur, litfagur2(gl.) sprøklutur, marglittur, litfagur
paint enamel	gleringarlakk, emaljulakk
painter	1málari2listamálari3(fl.m.)lýsari, ein ið lýsir (eitt)4(sigl.)skutfesta, stavnatog, endi, landtog, dráttartog, dragtog, dragband;cut the painter (gl., fl.m.)slíta samband, loysa, kvetta
painterly	listaligur, listamálara- (t.d.talents; eye);máling viðvíkjandi
pain threshold	pínugátt (tá ið pínan fer at níva)
painting	1málningur (t.d.a painting by Ingálvur av Reyni)2málningalist, at mála3máling
painting book	(hjá børnum) málingarbók, málibók
paintingpot	málingarblikk
paintngprocess	(list) silkiprent
paint-peeled	paint-peeled door(o.s.fr.)hurð har málingin flusnar uttanav
paintprocess	silkiprent
paintress	listamálarinna
paint roller	málingarrulla
paint stripper	málinga- og lakkloysari
paintwork	the paintwork1tað ið málað er; málingaarbeiði; málingin (t.d.the paintwork is in good condition2(á bilio.tíl.)lakkið (t.d.the paintwork had been scratched)
painty	dýggjaður undir í máling; ov nógvur litur smurdur á;a painty smellmálingardeymur
pair1	1par, einir, einar, eini (um tvey, ið hoyra saman)2(fyri vogni) tvey ross fyri, tvítoymi3[íyms. samb.]in -stvey og tvey;a pair of bootseinir stivlar, stivlapar;that’s another pair of shoes(el.boots)tað er hvørt sítt;a pair of scissorsein saksur;(sigl.) a pair of shroudsvant, spenni;a pair of stairseinar trappur;up one pair of stairsupp á fyrstu(el.næstu) hædd;up two -s of stairsupp á aðru hæddel.tvær hæddir upp;a two pair roomkamar(el.rúm) á aðru hædd
pair2	1parael.greipa saman;pair offpara; fara saman tvey og tvey2makast3(stjm.)atkvøðugreiping (tá ið tingmenn úr ymsum flokkum semjast um at vera burturstaddir, meðan atkvøtt verður)
pair bond	(dý.) makingartíð, parmyndan í makingartíðini
pair bonding	sípair bond
paired	(serst. plfr..)maka-, makafinnutur
paired towns	vinabýir
pairing season	(hjá seyði) brundtíð, (hjá fiski) gýtingartíð, (hjá bjargafugli) byggingartíð
pair trawl	(sigl.)partrola
pair trawler	(sigl.)partrolari
pair trawling	(sigl.)partroling
paisley	við bundnaturriklæðismynstri;paisley printmynstur til bundnaturriklæði
pajamas	(am.)náttklæðir, pyjamas
Paki	(S, niðr.)pakistani
Pakistan	(landafr.) Pakistan (land í Suðurasia]
Pakistani1	pakistani, pakistanari
Pakistani2	pakistanskur, sum er íel.úr Pakistan
pal1	Sfelagi, vinmaður, góður vinur
pal2	(up)with(gl.)pal gerastel.blíva vinmenn, fara í hóslag við
palace	(prýðilig) borg, prýðilig hús, slott, kongsborg, biskupsgarður, forsetaborg;the palace (fl.m., serst.)kongshúsið, kongsættin
palace car	(jarnbr.)salongvognur
paladin	1(sø.)ferðandi riddari, ævintýrari; hetja2(sø.) the Paladinstólvjavningarnir (hjá Karlamagnusi)
palaeograph	(am.)paleograph fornskriftafrøðingur, handritafrøðingur
palaeographic	fornskriftafrøði-, fornskriftafrøðiligur
palaeography	(am.)paleography fornskriftarfrøði
palaeolithic	the palaeolithic ageeldra steinøld
palaeontologist, (am.)paleontologist	steinrenningarfrøðingur, fornverufrøðingur
palaeontology, (am.)paleontology	steinrenningarfrøði, fornverufrøði (læran um útdeyð dýr og útdeyðar plantur)
Palaeozoic (Era)	(jarðfr.)upphavsøld
palanquin	(í Eysturlondum) afturlatin mannborin burðarstólur (at bera tignarfólk í)
palatable	1smakkgóður, leskiligur, tungusøtur, sum smakkar væl2dámligur, sum einum dámar væl (t.d.the truth is not always very palatable),nýtiligur, rímiligur, nøktandi, sum ein er nøgdur við, sum kann verða góðtikin
palatal1	(ljóðfr.)framgómaljóð
palatal2	(ljóðfr.)framgóma-
palatalize	(ljóðfr.)framgómamæla
palate	1gómi2(fl.m. eis.)smakkur, ansur (t.d.a taste that will delight even the most jaded palate)
palatial	sum eitt slott, stórfingin, tignarligur, hábærsligur, prýðiligur
palatinate	(sø.)pfalzgreivadømi;the PalatinatePfalz
palatine	(sø.)pfalzgreivaligur;count palatinepfalzgreivi
Palau	(landafr.) (oyggjaland í Vesturkyrrahavi)
Palauan1	palaubúgvi
Palauan2	palauskur
palaver1	1knoss og nógv prát, stríð2(gl.)samráðing(serst.millum afrikanskar innføddar og evropear)
palaver2	1tosa um, skola, sussa, meyla2smikra, lifra fyri, sleiska fyri einum, fara við sleiskum orðum, kákla; tosa upp í lag, tosa (ein) til vega
pale1	blikna
pale2	bleikur; (t.d.pale blue eyes); as pale as deathnábleikur;turn paleblikna
pale3	be beyond the pale1(um fólk) verða skýggjaður av hampafólki2(um framsøgn) fara um mark, vera óhøviskur í orð og tal (t.d.that joke was beyond the pale)
palea	(plfr.)ovara blómuøgn (á smáaksi í grasi)
pale ale	(ljóst alkoholhavið bjórslag)
pale-eyed	ljósoygdur
paleface	bleikandlit, hvítur maður
pale-faced	bleikur í andliti, við bleikum andliti
paleo-	(am.), sípalaeo-
PaleolithicPeriod,Paleolithic Stone Age	the Paleolitic Periodsnimmsteinøld (2,5 mill. ár til 10.000 árf.t.o.);eis.Old Stone Age
paleomagnetism	(jarðfr.) fornsigulmagn
paleontological	steinrenningar-, steinrenningarfrøðiligur
paleontologist	steinrenningarfrøðingur
paleontology	steinrenningarfrøði
Paleozoic Era	(tíðarskeiðið frá uml. 544 mill til 245 mill ár síðan) fornøld jarðar
palepersicaria	(plfr.)loðin bløðkuurt(Polygonum lapathifolium)
Palestine	(sern., landafr.)Palestina
Palestinian1	palestini, palestinari
Palestinian2	palestinskur, sum er íel.úr Palestina
palette	1litafjøl (listamálarans), palett2(teld) litaval
palette knife	palettknívur (breiður, flatur eggleysur knívur at skava litaborðið við)
palfrey	1(gl.)reiðrarross(serst.ætlað konufólki)2(skaldsk.)gangari
Pali	pali (málið í halgubókum buddhista)
palimony	(am.)[rættarbundið gjald til pappírsleysan felaga(t.d.hjákonu)]
palimpsest	omanáskrift (handrit har upprunateksturin er burturskavaður, og nýggjur tekstur er skrivaður omanáaftur)
palindrome	palindrom (orðel.setningur, ið sigur tað sama lisin aftanífrá sum frammanífrá (t.d.rotator; nurses run)
paling	1rimagarður, rimagirðing2fjøl í rimagarði
palingenesis	endurføðing, endurgerð
palings	rimagirðing, girðing av jarnstongum
palisade1	steyragirðing, steyravirki, stólpaverk
palisade2	girða við steyrum
pall1	1ábreiða (svart klæði at leggja á líkkistu);(fl.m.)dimmur skuggi;a pall of smokedimmur roykur;cast a pall overfáa at sissa seg, temja2(kat.)kápa erkabiskups3dúkur (lagdur oman á altarkalikin)
pall2	gerastel.blíva keðiligt, dovna;it -ed on me (eis.)sum frá leið, misti eg áhugan fyri tí; mær leiddist við tað, sum frá leið
Palladian	(byggl.)palladiskur (italskt byggisnið úr endurburðartíðini, sum sipar aftur til klassisku fornøld)
palladium	1(gudal.)palladium(t.e.mynd av Pallas Athenu)2(fl.m.)lívdarskjøldur, vørn3(evnafr.)palladium (grundevni)
Pallas Athene	(gudal.)Pallas Athena (griksk gudinna í fornøld)
Pallas’s grasshopper warbler	(dý.)drunnmorreyður ljómari(Locustella certhiola)
Pallas’s reed bunting	(dý.)eystansevspurvur(Emberiza pallasi)
Pallas’s sandgrouse	(dý.)fornahøna(Syrrhaptes paradoxus)
Pallas’s warbler	(dý.)kongsljómari(Phylloscopus proregulus)
pallbearer	líkberi
pallet	1(tøkn.)pallur, plattur2modelleripinnur, myndingarpinnur3(tøkn.)palur (síclick)4pallet of strawhálmmadrassa
palletize	pakka//flyta á palli
pallet truck	(am.)gaffiltrukkur
palliasse	hálm(a)madrassa
palliate	1(form., viðv.pínu) linna (t.d.drugs topalliatethe pain),milda, lætta (um) (t.d.he wastrying topalliatethe boredom;theydid nothing topalliatethe bitter disputes)2prýða (vánaliga atburð sín), skava útyvir (t.d.shetried topalliatehis blunder)
palliation	1umbering2skavan útyvir3linni, lætti
palliative1	1(lækn.)linnandi miðal, linnandi heilivágur;aspirin is a palliative drugaspirin er linnandi heilivágur;the disease has no cure, but a number of palliatives existsjúkan kann ikki lekjast men linnandi heilivágur er; (fl.m.travel is like a palliative against depression for him)2(forml., fl.m.,okkurt ið skal hylja tað veruliga vandamálið)(uml.)bráðfeingisel.fyribils loysn;(tlm.)lappaloysn (t.d.we want long-term solutions not short-term palliatives)sí eis.palliate
palliative2	1linnandi (t.d.people facing a terminal illness may want to choose palliative care only;the only feasible treatment is palliative)2bráðfeingis, fyribils (t.d.short-term, palliative measures were taken which gave the appearance that the problems were being addressed)
pallid	bleikur, følin, bleikdæmdur
pallid harrier,pale harrier	(dý.)heiðaheykur(Circus macrourus)
pallium	(kat.)erkabiskupskápa
Pall Mall	(gøta í London)
pallor	bleikt dæmi
pally	(tlm.)vinaligur (t.d.she’s become very pally with the boss)
palm1	1lógvi2(sigl.)akkersflíggj3seglmakarahandski4(plfr.)pálmi, pálmatræ5[íyms. samb.]have/hold in the palm of one’s handhava ræði á (einum), hava ein í lummanum;have an itching palmvera grammur (eftir peningi);crosssby’s with silver (serst. skemt.) stinga einum eitt sindur av pengum (fyri at fáa hann//hana at gera sær ein beina);greasesby’s palm (fl.m.) mutra ein;readsby’s palm spáa í lógva
palm2	1pálmi, pálmagrein2(fl.m.)sigur;bear(el.carry off) the palmsigra, vinna sigur, fáa heiðurin;yield the palm to sbyviðurkenna ósigur sín, geva seg undir
palm3	1(um gandakallo.tíl.)krógva í lógvanumel.hondini2[íyms. samb.]palm off assiga vera;palm sthoff up on/onsbynoyða eitt upp á ein, bera eitt inn á ein;palm sbyoff withsthtveita einum eitt fyri at sleppa av við hann
palmaceous	(plfr.) pálma-
palmate	(plfr.)handflipputur
palmately veined	(plfr.)handæðraður
palmatisect	(plfr.)handskerdur
palm branch	pálmagrein
palmcorder	[sjónvarpsupptøkutól sum hevst í hondini]
palmer	(skaldsk.)pílagrímur, vallari
Palmerston	
palmetto	(plfr.)lágvaksin pálmi, dvørgpálmi(Sabal palmetto)
Palmetto State	South Carolina(stakríki í USA)
palmist	lógvalesari; spámaður, sum lesur í lógva
palmistry	gávurel.listin at lesa í lógva, lógvalestur
palm oil	1pálmaolja2Smutur
Palm Sunday	pálmasunnudagur
palmtop	(teld.)fartelda
palmy	palmy days blómuskeið, blómandi tíð(arskeið), stórtíð, góð tíð, besta tíð, stórleikatíð
palooka	1(am.)Svánaligur spælari/leikari (sjónleikari, kortspælariv.m.)2(am.)Sgamalt ross, avdeyðaross
palp	(á fiski) fjøður, (á øðrum dýrum) kampur
palpability	at eitt er eyðsýntel.ítøkiligt
palpable	ítøkiligur; eyðsæddur, týðiligur
palpate	1nema við, nerta við2(lækn.)kanna við hondum og fingrum, føla eftir
palpebral	eygnalokunum viðvíkjandi, eygnaloks-, eygnaloka-;palpebral commissureeygnakrókur
palpitate	1(um hjarta) sláa, banka (ógvisliga)2(skaldsk.)skelva, nøtra
palpitations	hjartaklapp, skjótur og óregluligur hjartasláttur
palsgrave	(sø.)pfalzgreivi
palsied	skakandi, ristandi; lamin, giktsjúkur
palsy1	lamni;shaking palsyristilamni (parkinsjúka)
palsy2	vera lamin; skaka, rista, skelva
palsy-walsy	fagurlátin
palter	1brúka snildir, koma við undanførslum2tingast, togast (aftur og fram), samráðast3(eis.) palter withtvætla við, spæla við, ikki í álvara, fara lættliga um við (t.d.the truth)
paltry	1lúsa (t.d.for a paltry three hundred pounds)2neyðarsligur, lítilsverdur, skirvisligur, vesalur
paludal	mýrutur, bleytur;paludal fevermalaria
paludification	(plfr.)mýring
paly	(skaldsk.)bleikur, gráurel.gulur (í andliti), sum eitt grámilti í andlitinum
Pam	(konufólkanavn) Pamela
pam	(í kortum) kleyvardrongur
